	log2FoldChange	fdr
IGHV1-3	-3.3703284190057	1
PRSS22	-3.3703284190057	1
LIMCH1	-3.3703284190057	1
XPNPEP2	-3.3703284190057	1
FAM20C	-3.3703284190057	1
ERCC6L	-3.3703284190057	1
TTC26	-3.3703284190057	1
CNRIP1	-3.3703284190057	1
INHA	-3.3703284190057	1
LINGO3	-3.3703284190057	1
TIE1	-3.3703284190057	1
KLB	-3.3703284190057	1
AC084346.2	-3.3703284190057	1
TEPP	-3.3703284190057	1
SCARF2	-3.3703284190057	1
AC005670.2	-3.3703284190057	1
AL035420.3	-3.3703284190057	1
DBNDD1	-3.3703284190057	1
MYH7B	-3.3703284190057	1
LINC00691	-3.3703284190057	1
ELN	-3.3703284190057	1
ASB9	-3.3703284190057	1
ARHGEF10	-3.3703284190057	1
FZD4	-3.3703284190057	1
CCDC3	-3.3703284190057	1
CDH5	-3.3703284190057	1
Z82217.1	-3.3703284190057	1
ZBED3	-3.3703284190057	1
ADGRL4	-3.3703284190057	1
FAM131B	-3.3703284190057	1
STARD8	-3.3703284190057	1
AC009495.3	-3.3703284190057	1
RGS17	-3.3703284190057	1
TRBV29-1	-3.3703284190057	1
CDON	-3.3703284190057	1
THSD1	-3.3703284190057	1
SULT1A2	-3.3703284190057	1
AL139220.2	-3.3703284190057	1
SPINK5	-3.3703284190057	1
OSR2	-3.3703284190057	1
FOSL1	-3.3703284190057	1
AK5	-3.3703284190057	1
CAVIN2	-3.3703284190057	1
PCDHGA5	-3.3703284190057	1
PPIL6	-3.3703284190057	1
ADGRG6	-3.3703284190057	1
AC009812.3	-3.3703284190057	1
DAPK1	-3.3703284190057	1
NCR3LG1	-3.3703284190057	1
SORBS1	-3.3703284190057	1
AC007220.1	-3.3703284190057	1
SMTN	-3.3703284190057	1
CLDN11	-3.3703284190057	1
PALLD	-3.3703284190057	1
OLFML1	-3.3703284190057	1
ADRA2A	-3.3703284190057	1
WISP2	-3.3703284190057	1
GNG12	-3.3703284190057	1
MYCT1	-3.3703284190057	1
RFTN2	-3.3703284190057	1
LINC02018	-3.3703284190057	1
AC008083.3	-3.3703284190057	1
KCNMB4	-3.3703284190057	1
CHST10	-3.3703284190057	1
PAPSS2	-3.3703284190057	1
UNC45B	-3.3703284190057	1
ADCY4	-3.3703284190057	1
LINC01144	-3.3703284190057	1
AL359504.2	-3.3703284190057	1
LINC01106	-3.3703284190057	1
MAP2	-3.3703284190057	1
U73166.1	-3.3703284190057	1
CCDC96	-3.3703284190057	1
AC124016.2	-3.3703284190057	1
ENPP6	-3.3703284190057	1
AC008393.1	-3.3703284190057	1
RNF144B	-3.3703284190057	1
TMEM27	-3.3703284190057	1
MAOA	-3.3703284190057	1
CLEC14A	-3.3703284190057	1
FAM209A	-3.3703284190057	1
KANK2	-3.3703284190057	1
AC243960.3	-3.3703284190057	1
TSACC	-3.3703284190057	1
C2CD6	-3.3703284190057	1
FAM198B	-3.3703284190057	1
ASIC3	-3.3703284190057	1
FRMPD3	-3.3703284190057	1
TYRO3	-3.3703284190057	1
PRSS53	-3.3703284190057	1
AC027449.1	-3.3703284190057	1
EPB41L1	-3.3703284190057	1
C3orf67	-3.3703284190057	1
AFAP1L1	-3.3703284190057	1
SEPT4	-3.3703284190057	1
CLTCL1	-3.3703284190057	1
RAB23	-3.3703284190057	1
SRPX	-3.3703284190057	1
TMEM86A	-3.3703284190057	1
CPXM1	-3.3703284190057	1
MADCAM1	-3.3703284190057	1
AC108134.2	-3.28543952141918	0.00426158719188
IGFBP5	-3.24479753692184	0.464517452542036
HSPA6	-3.20986374681245	0.002133914787764
SPARC	-3.18812508778496	1.53840786462797E-07
AC099791.2	-3.17768334106331	0.817287227706759
AC104825.2	-3.17768334106331	0.817287227706759
SOX18	-3.17768334106331	1
PLPP3	-3.17768334106331	1
GSTA4	-3.17768334106331	1
NR4A3	-3.15620361365286	0.001428872521997
NR2F2	-3.10729401317191	1
ADAMTS1	-3.10729401317191	1
MATN2	-2.95529091972686	0.841747958397692
FSTL1	-2.95529091972686	0.841747958397692
CAVIN1	-2.95529091972686	0.841747958397692
SLC19A2	-2.95529091972686	0.841747958397692
PLS3	-2.95529091972686	0.841747958397692
NFIX	-2.95529091972686	0.841747958397692
ZFYVE9	-2.95529091972686	0.841747958397692
AL136115.2	-2.95529091972686	0.841747958397692
LINC02193	-2.95529091972686	0.841747958397692
PKD2L2	-2.95529091972686	0.841747958397692
ARHGEF40	-2.95529091972686	0.841747958397692
DCN	-2.9108968003684	0.137408127522432
CATSPERG	-2.88490159183546	0.308031381612311
ACVR1C	-2.88490159183546	0.308031381612311
SLC4A10	-2.86782807847652	0.377446346226372
IGFBP7	-2.82780118460494	6.48891485852158E-05
IL23R	-2.81778739597693	0.398612487237835
ZNF853	-2.78536591828455	1
LINC01644	-2.78536591828455	1
HIST1H4A	-2.78536591828455	1
ITGB5	-2.78536591828455	1
PODXL	-2.78536591828455	1
AC025171.5	-2.78536591828455	1
KIF13A	-2.78536591828455	1
GPR63	-2.78536591828455	1
PYGM	-2.78536591828455	1
AC022021.1	-2.78536591828455	1
TGFB3	-2.78536591828455	1
CAMKK1	-2.78536591828455	1
EHD2	-2.78536591828455	1
NBEA	-2.78536591828455	1
DEPDC1B	-2.78536591828455	1
HRH4	-2.78536591828455	1
CYP2E1	-2.78536591828455	1
TDRD15	-2.78536591828455	1
TCF7L1	-2.78536591828455	1
AKAP12	-2.78536591828455	1
MAK	-2.78536591828455	1
LINC02447	-2.78536591828455	1
LINC00441	-2.78536591828455	1
IL2	-2.76111837203787	0.000102525335059
CNN3	-2.73289849839041	0.706375840712367
KLHDC1	-2.69225651389307	0.393701833243196
SNX7	-2.69225651389307	1
HSPA1B	-2.68266296565495	0
EGR3	-2.67845071436803	0.06596622797941
PLK2	-2.66988870086461	0.581834144345118
TMEM30B	-2.6333628248395	0.96592971542425
LINC01136	-2.6333628248395	0.96592971542425
HSPG2	-2.6333628248395	0.96592971542425
TP53INP2	-2.6333628248395	1
S100A16	-2.59272084034215	0.547045678386459
COL6A2	-2.5629734969481	0.037241611067746
RGS5	-2.5629734969481	0.73073665234803
SPATA6	-2.5629734969481	1
TRAV8-6	-2.5629734969481	1
ZNF461	-2.52233151245075	0.48440492869781
MATK	-2.49585930108956	0.000935048406004
RNF144A	-2.49585930108956	0.319325832456345
TCEAL9	-2.49585930108956	0.832922231416205
COL5A1	-2.49585930108956	0.96592971542425
LAMA4	-2.49585930108956	0.96592971542425
HSPA1A	-2.44874670525144	0
CCL4L2	-2.44325994145955	0.00105015100844
TSC22D2	-2.43591676063328	8.17964869672242E-09
CTNNAL1	-2.3703284190057	0.502724017525836
AC106028.4	-2.3703284190057	0.700684196935933
AC005332.10	-2.3703284190057	0.959477046581756
C3orf33	-2.3703284190057	1
OGN	-2.3703284190057	1
ROM1	-2.3703284190057	1
FAM161A	-2.3703284190057	1
TXNDC16	-2.3703284190057	1
LINC02581	-2.3703284190057	1
CMC4	-2.3703284190057	1
C12orf42	-2.3703284190057	1
ISLR	-2.3703284190057	1
ENC1	-2.3703284190057	1
C1S	-2.3703284190057	1
PKDCC	-2.3703284190057	1
CADM4	-2.3703284190057	1
EFNA3	-2.3703284190057	1
DYRK3	-2.3703284190057	1
CPVL	-2.3703284190057	1
EPHX1	-2.3703284190057	1
KIAA1683	-2.3703284190057	1
CHRNE	-2.3703284190057	1
SIAH3	-2.3703284190057	1
LINC00880	-2.3703284190057	1
CCDC157	-2.3703284190057	1
CDH11	-2.3703284190057	1
CCDC171	-2.3703284190057	1
RAB31	-2.3703284190057	1
RTL5	-2.3703284190057	1
AL031281.2	-2.3703284190057	1
ADGRL2	-2.3703284190057	1
PTGS2	-2.3703284190057	1
PRELP	-2.3703284190057	1
GREB1	-2.3703284190057	1
AC008280.3	-2.3703284190057	1
RGPD8	-2.3703284190057	1
C3orf35	-2.3703284190057	1
LINC02021	-2.3703284190057	1
CC2D2A	-2.3703284190057	1
AC099522.2	-2.3703284190057	1
PCDH12	-2.3703284190057	1
LAMA2	-2.3703284190057	1
CAV2	-2.3703284190057	1
GRIN1	-2.3703284190057	1
TEDC2	-2.3703284190057	1
PLLP	-2.3703284190057	1
TMEM88	-2.3703284190057	1
PLEKHA4	-2.3703284190057	1
TRIP13	-2.3703284190057	1
NDST1	-2.3703284190057	1
SERPINE1	-2.3703284190057	1
CA9	-2.3703284190057	1
ENTPD7	-2.3703284190057	1
LY6G5B	-2.3703284190057	1
PPT2	-2.3703284190057	1
BCAN	-2.3703284190057	1
RBM11	-2.3703284190057	1
EFHD1	-2.3703284190057	1
RNF165	-2.3703284190057	1
HTRA3	-2.3703284190057	1
AMOTL2	-2.3703284190057	1
AC240274.1	-2.3703284190057	1
GRAMD1C	-2.3703284190057	1
ATP8A2	-2.3703284190057	1
IL24	-2.3703284190057	1
PXDN	-2.3703284190057	1
MEG3	-2.3703284190057	1
ADM5	-2.3703284190057	1
ENPP5	-2.3703284190057	1
CCDC17	-2.3703284190057	1
USP46-AS1	-2.3703284190057	1
SFRP4	-2.3703284190057	1
SDC2	-2.3703284190057	1
FBN1	-2.3703284190057	1
RIN2	-2.3703284190057	1
AC099568.2	-2.3703284190057	1
C2orf15	-2.3703284190057	1
SELP	-2.3703284190057	1
LINC00299	-2.3703284190057	1
FAM19A1	-2.3703284190057	1
AC073592.1	-2.3703284190057	1
MEX3B	-2.3703284190057	1
PCDH11X	-2.3703284190057	1
AC079610.1	-2.3703284190057	1
GARNL3	-2.3703284190057	1
AL355353.1	-2.3703284190057	1
SMARCA1	-2.3703284190057	1
ENPP2	-2.3703284190057	1
CLBA1	-2.3703284190057	1
ST8SIA6	-2.3703284190057	1
SCARF1	-2.3703284190057	1
WFIKKN1	-2.3703284190057	1
LINC02453	-2.3703284190057	1
AIRE	-2.3703284190057	1
AC002546.1	-2.3703284190057	1
STC1	-2.3703284190057	1
NAV2	-2.3703284190057	1
LMO2	-2.3703284190057	1
CXCL1	-2.3703284190057	1
MPZ	-2.3703284190057	1
ZNF565	-2.3703284190057	1
PCP4	-2.3703284190057	1
KIAA1614	-2.3703284190057	1
LINC01336	-2.3703284190057	1
MTRNR2L1	-2.3703284190057	1
DSEL	-2.3703284190057	1
FERMT2	-2.3703284190057	1
ALS2CL	-2.3703284190057	1
TMTC1	-2.3703284190057	1
PALMD	-2.3703284190057	1
WTIP	-2.3703284190057	1
AL080250.1	-2.3703284190057	1
AC020915.2	-2.3703284190057	1
TFPI2	-2.3703284190057	1
SMIM10	-2.3703284190057	1
GREB1L	-2.3703284190057	1
AL008729.2	-2.3703284190057	1
ETV4	-2.3703284190057	1
FGF2	-2.3703284190057	1
TENM4	-2.3703284190057	1
LPCAT2	-2.3703284190057	1
DNALI1	-2.3703284190057	1
RSPH14	-2.3703284190057	1
ARMC2	-2.3703284190057	1
NR4A1	-2.33361664064918	2.87075023360849E-08
CEBPD	-2.32452472939258	2.87075023360849E-08
CALD1	-2.32302270422734	0.53338288725255
COL6A1	-2.31970234593573	0.015984742847002
EGR2	-2.30804414075136	0.004949127609287
P3H4	-2.28286557775536	0.852875537171185
INSL3	-2.27721901461422	0.152939705448911
DNAJB1	-2.25496814683293	0
PTPDC1	-2.25485120158576	1
SCD5	-2.25485120158576	1
SELENOP	-2.24479753692185	0.775507361291418
ABCC5	-2.20040341756339	0.454498220973137
RAB13	-2.20040341756339	0.96592971542425
A2M	-2.20040341756339	0.96592971542425
LEPR	-2.20040341756339	0.96592971542425
NINL	-2.20040341756339	1
PBX1	-2.20040341756339	1
MAGI3	-2.14793599766925	1
AC015802.6	-2.14793599766925	1
SPIN4	-2.14793599766925	1
CFH	-2.12640283611961	0.307090040850132
ACSL6	-2.11657182675992	0.025514162222632
AUTS2	-2.11094179018705	0.016892698091349
TGFB1I1	-2.10729401317191	1
AREG	-2.10023925563796	0.002664299061131
DNAJA4	-2.09022049981297	0.014435857164902
IGFBP3	-2.07487253547953	0.884210076427508
SIK2	-2.04840032411834	0.790422559010688
ZNF81	-2.04840032411834	0.890302100235337
TLE1	-2.04840032411834	1
FHL2	-2.04840032411834	1
DNAJC3-AS1	-2.04840032411834	1
ZCCHC24	-2.04840032411834	1
ZNF90	-2.04840032411834	1
THBS1	-2.04840032411834	1
TRBV14	-2.04840032411834	1
LRP6	-2.04840032411834	1
LRP11	-2.04840032411834	1
AC103706.1	-2.04840032411834	1
PNPLA7	-2.04840032411834	1
KALRN	-2.04840032411834	1
TCF4	-2.04840032411834	1
PIP5K1B	-2.04840032411834	1
AIF1L	-2.04840032411834	1
ICOSLG	-2.04840032411834	1
RASSF9	-2.04840032411834	1
STARD13	-2.04840032411834	1
PTCH1	-2.04840032411834	1
AL356019.2	-2.04840032411834	1
GPR55	-2.04840032411834	1
VLDLR	-2.04840032411834	1
STK36	-2.04840032411834	1
HMGN5	-2.04840032411834	1
METAP1D	-2.04840032411834	1
AC064836.3	-2.04840032411834	1
PRRT1	-2.04840032411834	1
FGF22	-2.04840032411834	1
AC127024.5	-2.04840032411834	1
PIR	-2.04840032411834	1
COL18A1	-1.99181679575197	0.53338288725255
SEPSECS	-1.99181679575197	0.78052117048123
PLCB1	-1.97801099622694	0.307481142936536
RASGEF1B	-1.97439974267456	0.002680122988379
SIK1	-1.95529091972686	1
ZNF502	-1.95529091972686	1
HES1	-1.95529091972686	1
ARRDC5	-1.95529091972686	1
CTBP2	-1.95529091972686	1
DIRC3	-1.95529091972686	1
MCAM	-1.91089680036841	1
SLC9A3R2	-1.91089680036841	1
ZNF496	-1.91089680036841	1
ZNF467	-1.91089680036841	1
TIGD1	-1.90084313570448	0.852875537171185
LRRCC1	-1.88490159183546	0.96592971542425
ZNF704	-1.88490159183546	1
PRSS23	-1.86782807847652	1
SCART1	-1.86782807847652	1
PLAG1	-1.86782807847652	1
EFEMP2	-1.86782807847652	1
SGK494	-1.83981370230692	1
TNFSF9	-1.83427551876549	0.793453326035463
HIP1R	-1.78536591828455	0.68538351225452
ZBTB16	-1.78536591828455	0.96592971542425
RARRES2	-1.78536591828455	0.986525728062268
FAM84B	-1.78536591828455	1
ABCC4	-1.78536591828455	1
MMP2	-1.78536591828455	1
ZHX3	-1.78536591828455	1
AP000911.1	-1.78536591828455	1
MBLAC2	-1.78536591828455	1
PDGFD	-1.78536591828455	1
ZXDA	-1.78536591828455	1
GEN1	-1.78536591828455	1
MOK	-1.78536591828455	1
RALGPS2	-1.78536591828455	1
CDC14B	-1.78536591828455	1
C1orf198	-1.78536591828455	1
IGFBP6	-1.78536591828455	1
JAM3	-1.78536591828455	1
NREP	-1.78536591828455	1
TSPAN33	-1.78536591828455	1
INCENP	-1.78536591828455	1
NET1	-1.78536591828455	1
TLR6	-1.78536591828455	1
CCNE1	-1.78536591828455	1
KLRK1	-1.78536591828455	1
ALDH2	-1.78536591828455	1
IFT140	-1.78536591828455	1
MTMR8	-1.78536591828455	1
HAR1A	-1.78536591828455	1
SULF1	-1.78536591828455	1
REEP6	-1.78536591828455	1
TMEM217	-1.78536591828455	1
RAI14	-1.78536591828455	1
AL353719.1	-1.78536591828455	1
AC027682.4	-1.78536591828455	1
RASSF8	-1.78536591828455	1
HIST2H3D	-1.78536591828455	1
NOXA1	-1.78536591828455	1
GOLGA6L4	-1.78536591828455	1
MELTF	-1.78536591828455	1
HMMR	-1.78536591828455	1
FSCN1	-1.78536591828455	1
SGCE	-1.78536591828455	1
AC018638.7	-1.78536591828455	1
PPFIA3	-1.78536591828455	1
DMC1	-1.78536591828455	1
ITPKA	-1.78536591828455	1
VASN	-1.78536591828455	1
AC016588.2	-1.78536591828455	1
AC107068.1	-1.78536591828455	1
AC079447.1	-1.78536591828455	1
CDC25A	-1.78536591828455	1
AC097634.1	-1.78536591828455	1
CDCA5	-1.78536591828455	1
FSD2	-1.78536591828455	1
AFF3	-1.78536591828455	1
SUCLG2-AS1	-1.78536591828455	1
SLC26A1	-1.78536591828455	1
AL023584.2	-1.78536591828455	1
C8G	-1.78536591828455	1
CHST15	-1.78536591828455	1
GRTP1	-1.78536591828455	1
MPV17L	-1.78536591828455	1
CTRL	-1.78536591828455	1
TCAP	-1.78536591828455	1
AC015813.2	-1.78536591828455	1
AC127496.5	-1.78536591828455	1
LAMP5	-1.78536591828455	1
CD93	-1.78536591828455	1
PINLYP	-1.78536591828455	1
DNAJC28	-1.78536591828455	1
TRPV1	-1.78536591828455	1
LRRC56	-1.78536591828455	1
WDFY3	-1.78536591828455	1
DAB2IP	-1.78536591828455	1
ADAM23	-1.78536591828455	1
ZSCAN31	-1.78536591828455	1
CDH23	-1.78536591828455	1
TSPAN12	-1.78536591828455	1
OBSL1	-1.78536591828455	1
CAND2	-1.78536591828455	1
PDZD2	-1.78536591828455	1
DPYSL3	-1.78536591828455	1
HOXC4	-1.78536591828455	1
AC083843.2	-1.78536591828455	1
C9orf66	-1.78536591828455	1
PARVA	-1.78536591828455	1
NCAM1	-1.78536591828455	1
AC026367.3	-1.78536591828455	1
CU639417.1	-1.78536591828455	1
TSNARE1	-1.78536591828455	1
PROSER2	-1.78536591828455	1
AC092490.1	-1.78536591828455	1
IGF1	-1.78536591828455	1
KCNRG	-1.78536591828455	1
TRAV3	-1.78536591828455	1
BOLA2	-1.78536591828455	1
C8orf37	-1.78536591828455	1
PPFIBP2	-1.78536591828455	1
TIMP3	-1.78536591828455	1
MPZL2	-1.78536591828455	1
PRICKLE3	-1.78536591828455	1
RPL17-C18orf32	-1.78536591828455	1
SOAT2	-1.78536591828455	1
HIST1H4B	-1.78536591828455	1
ITM2C	-1.77664870118344	0.005964299834034
HSPH1	-1.77582740392895	0
CCDC180	-1.72647222923098	1
PHGDH	-1.71825172242601	1
ZNF124	-1.70290375809257	0.641612352707802
HDAC11	-1.69225651389307	1
RCAN2	-1.66988870086461	1
RAB11FIP3	-1.66988870086461	1
ZNF684	-1.66988870086461	1
TRAV36DV7	-1.66988870086461	1
ZNF674	-1.66988870086461	1
SPART	-1.66091854736006	0.042600579843286
MPZL3	-1.66091854736006	0.048399748161093
TGFBR3	-1.65412138500629	0.318392940017745
KLF4	-1.65412138500629	1
ITGA1	-1.6487928654091	0.092207916339783
ATP1B1	-1.6333628248395	0.587999438108937
RAB27B	-1.6333628248395	1
LINC01806	-1.6333628248395	1
ZNF616	-1.6333628248395	1
ZKSCAN7	-1.6333628248395	1
MAGIX	-1.6333628248395	1
PBLD	-1.6333628248395	1
HIST1H2AI	-1.6333628248395	1
PHLDB2	-1.61544091684223	1
MYC	-1.59370662448771	0.042432196042095
LINC02084	-1.59272084034215	1
WDR86	-1.58605711006114	1
FHIT	-1.57891504081712	1
TRGC1	-1.5629734969481	0.527233932537613
TRIM68	-1.5629734969481	1
WDSUB1	-1.5629734969481	1
CA2	-1.5629734969481	1
FAM114A1	-1.5629734969481	1
SPDYA	-1.5629734969481	1
SPA17	-1.5629734969481	1
ZNF595	-1.5629734969481	1
INAFM2	-1.5629734969481	1
MEGF6	-1.5629734969481	1
ANKRD34A	-1.5629734969481	1
FCHO2	-1.5629734969481	1
KLHL11	-1.5629734969481	1
LINC01534	-1.5629734969481	1
SCRN1	-1.5629734969481	1
DAB2	-1.5629734969481	1
ZNF713	-1.5629734969481	1
HUS1B	-1.5629734969481	1
AC025283.2	-1.5629734969481	1
IL31RA	-1.5629734969481	1
AL080317.2	-1.5629734969481	1
BCO2	-1.5629734969481	1
CYP2U1	-1.5629734969481	1
GIPR	-1.5629734969481	1
DMXL2	-1.5629734969481	1
ACAD11	-1.5629734969481	1
LRRC24	-1.5629734969481	1
NME4	-1.55216674199152	0.697360391081598
HSP90AA1	-1.53847081063632	0
RNF130	-1.53382715128858	1
FCRL6	-1.53382715128858	1
ZDHHC23	-1.52233151245075	1
DEGS2	-1.51234742387813	1
ZNF546	-1.51234742387813	1
PPP1R2P9	-1.50525799909181	1
MYADM	-1.49688430649033	3.17971123552047E-05
GRASP	-1.49585930108956	1
FNIP2	-1.49585930108956	1
GNAO1	-1.49585930108956	1
ZC3H10	-1.49585930108956	1
AP1S3	-1.49585930108956	1
CCNI2	-1.49585930108956	1
NR4A2	-1.47326194134915	1.06990200067492E-08
KLRG1	-1.46762562036062	0.087001008098183
TIMP2	-1.46343782339718	1
NADK2	-1.46343782339718	1
AC009041.2	-1.46343782339718	1
ZNF718	-1.46343782339718	1
TCEAL4	-1.45605829303159	0.67256500207252
ZNF248	-1.45605829303159	1
DCUN1D3	-1.45279057919768	1
GPR35	-1.45279057919768	1
TPM2	-1.44432900044948	1
FILIP1L	-1.44432900044948	1
AC245060.5	-1.43744261486424	1
ID1	-1.43172896366985	1
ZNF250	-1.43172896366985	1
ARSK	-1.42691194737207	1
MVB12B	-1.41613210861883	1
MYL5	-1.41613210861883	1
DUSP8	-1.41613210861883	1
TTC9	-1.40949901628638	0.20558980079094
MSTO1	-1.40070206804922	1
ZNF568	-1.39632362753865	0.96592971542425
ZNF514	-1.39050630094333	1
PTGDS	-1.3703284190057	0.96592971542425
AC006504.5	-1.3703284190057	1
UNC119B	-1.3703284190057	1
LINC00294	-1.3703284190057	1
STON1	-1.3703284190057	1
C7orf31	-1.3703284190057	1
TMEM97	-1.3703284190057	1
ZBTB42	-1.3703284190057	1
WWC2	-1.3703284190057	1
AVPI1	-1.3703284190057	1
AL109811.4	-1.3703284190057	1
AC146944.4	-1.3703284190057	1
ZNF367	-1.3703284190057	1
FITM2	-1.3703284190057	1
LINC02132	-1.3703284190057	1
ZNF8	-1.3703284190057	1
ZDHHC9	-1.3703284190057	1
KIF3C	-1.3703284190057	1
KCNK12	-1.3703284190057	1
NCAPH	-1.3703284190057	1
TCTN1	-1.3703284190057	1
ZNF256	-1.3703284190057	1
SLCO2B1	-1.3703284190057	1
MEIS1	-1.3703284190057	1
GCNT4	-1.3703284190057	1
PCSK5	-1.3703284190057	1
AC008035.1	-1.3703284190057	1
AC010654.1	-1.3703284190057	1
MEIS3	-1.3703284190057	1
ZFP57	-1.3703284190057	1
CDKL5	-1.3703284190057	1
SLC4A4	-1.3703284190057	1
POMT2	-1.3703284190057	1
LRRK1	-1.3703284190057	1
ATP6V0C	-1.3703284190057	1
CASKIN2	-1.3703284190057	1
MAMSTR	-1.3703284190057	1
ZSWIM5	-1.3703284190057	1
AC093788.1	-1.3703284190057	1
LINC00167	-1.3703284190057	1
PI3	-1.3703284190057	1
EMILIN1	-1.3703284190057	1
ANLN	-1.3703284190057	1
RAB3IL1	-1.3703284190057	1
AC010542.2	-1.3703284190057	1
NECTIN2	-1.3703284190057	1
AC016773.1	-1.3703284190057	1
RAPGEF3	-1.3703284190057	1
HSPA2	-1.3703284190057	1
SLC4A8	-1.3703284190057	1
STARD5	-1.3703284190057	1
AC006213.2	-1.3703284190057	1
S100Z	-1.3703284190057	1
EPB41L4A	-1.3703284190057	1
KCNQ5	-1.3703284190057	1
GPR19	-1.3703284190057	1
GRIP1	-1.3703284190057	1
ENPEP	-1.3703284190057	1
PTPN14	-1.3703284190057	1
EFCAB12	-1.3703284190057	1
KIAA1324L	-1.3703284190057	1
LINC00092	-1.3703284190057	1
ABCA10	-1.3703284190057	1
RAC3	-1.3703284190057	1
TUFT1	-1.3703284190057	1
SEPT10	-1.3703284190057	1
POU5F1B	-1.3703284190057	1
CHST1	-1.3703284190057	1
RAB38	-1.3703284190057	1
CUBN	-1.3703284190057	1
FGFBP3	-1.3703284190057	1
TRAV19	-1.3703284190057	1
DPH1	-1.3703284190057	1
ZNF132	-1.3703284190057	1
AMIGO1	-1.3703284190057	1
ECM1	-1.3703284190057	1
CD34	-1.3703284190057	1
TMEM169	-1.3703284190057	1
RAMP1	-1.3703284190057	1
AC073115.1	-1.3703284190057	1
RBM14-RBM4	-1.3703284190057	1
AL691403.2	-1.3703284190057	1
TTYH2	-1.3703284190057	1
LKAAEAR1	-1.3703284190057	1
ZGLP1	-1.3703284190057	1
AC008764.6	-1.3703284190057	1
AL512625.3	-1.3703284190057	1
IRX3	-1.3703284190057	1
AEBP1	-1.3703284190057	1
AC011978.2	-1.3703284190057	1
SKA3	-1.3703284190057	1
KLF5	-1.3703284190057	1
NDUFA4L2	-1.3703284190057	1
FEZ1	-1.3703284190057	1
BBOF1	-1.3703284190057	1
DMGDH	-1.3703284190057	1
SPACA9	-1.3703284190057	1
CACNA1I	-1.3703284190057	1
FOXO3	-1.34566636477143	0.422202577220141
EGR1	-1.3423140428361	0.261733290892267
SLC36A4	-1.34058107561165	1
PLA2G12A	-1.31970234593574	0.885759188885766
ZNF280B	-1.31970234593574	1
YPEL1	-1.31588063498333	1
LINC01355	-1.31143472995213	1
ZNF578	-1.31143472995213	1
WHRN	-1.30804414075136	1
MAFF	-1.28940842362214	1
ZMAT1	-1.28940842362214	1
CEP78	-1.28286557775536	1
LTK	-1.28286557775536	1
SETD6	-1.28286557775536	1
GPRASP1	-1.28286557775536	1
KCNQ1	-1.28286557775536	1
ELL2	-1.28286557775536	1
ZNF571	-1.28286557775536	1
ZNF532	-1.28286557775536	1
