	log2FoldChange	fdr
VDR	-2.62430339235333	0.798284512031928
TRIM65	-2.60519456940562	0.697283321100824
WDR77	-2.5955443993719	0.11609619549246
HSPBAP1	-2.58582924453868	0.743685032364111
NDFIP2	-2.57277309171324	1.61775137419025E-10
FOXRED1	-2.56620043778975	0.744282295471446
MIR155HG	-2.56180197389224	1.72262218084627E-06
ATP8B4	-2.55959770296551	0.026548755620588
ITGA2	-2.55628496892467	0.00670481552772
NINJ2	-2.54630088035205	0.116242371316101
DHFR2	-2.54630088035205	0.851738763202007
GADD45G	-2.54128280558543	1.72890692044695E-05
ANKRD52	-2.52612299841442	0.798284512031928
LINC02384	-2.52612299841442	0.948348759062569
RGS16	-2.51933383275179	0.167230839686098
TIMM23	-2.50565889585471	0.168112055435933
PPARD	-2.50565889585471	0.798284512031928
LENG9	-2.50565889585471	0.852687552334813
ACSL1	-2.50565889585471	0.852687552334813
ANKS1B	-2.50565889585471	0.906143839132695
ERCC4	-2.49531695163325	0.168112055435933
CLCC1	-2.48490033568791	0.852687552334813
INPP5F	-2.48071253872447	0.055744151559998
AKAP5	-2.48034780732552	1.17330061577547E-09
CCRL2	-2.47440796187026	0.183947452163051
TNFSF13B	-2.47089347769403	0.087997181036647
GABARAP	-2.46737041113033	2.66490820380317E-05
CDT1	-2.46383872016008	1
ADIPOR1	-2.44962486094038	0.033689963631513
CLNK	-2.44604940671655	0.000300240132465
IGHA1	-2.44246506936751	6.12995682579611E-06
SRP14-AS1	-2.44246506936751	0.852687552334813
ESR2	-2.44246506936751	0.906913111469659
RAB12	-2.42076999826819	0.906913111469659
NUDT8	-2.42076999826819	0.957658137853746
C2orf42	-2.39874369193819	0.957658137853746
RTL8A	-2.38760313433299	0.238620828351004
TMEM175	-2.38760313433299	0.260410723076574
HAUS2	-2.38760313433299	0.304239843368451
CD86	-2.38536466213699	0.238737107610096
DDX28	-2.37637587890974	0.957658137853746
DPH2	-2.37637587890974	0.957658137853746
LARP1B	-2.37637587890974	1
MFSD5	-2.3650605656819	0.281267582503418
KLHDC7B	-2.35936945360405	0.000187803911095
ITPK1	-2.35365580240966	0.060413352047945
ZNF557	-2.35365580240966	0.281849285066912
CH17-340M24.3	-2.35365580240966	1
FAM200A	-2.35365580240966	1
NEIL2	-2.35365580240966	1
SLC48A1	-2.35365580240966	1
MNDA	-2.35365580240966	1
GZMB	-2.34824230622329	0
FUCA1	-2.34216016357182	0.324279383875927
TAF13	-2.34216016357182	0.324279383875927
CHN1	-2.33057218929661	0.417697609875808
MTMR10	-2.33057218929661	1
MMAB	-2.33057218929661	1
SGCB	-2.33057218929661	1
ACACA	-2.33057218929661	1
IDUA	-2.33057218929661	1
PTPRK	-2.33057218929661	1
WSB2	-2.32474311049441	0.011683432620755
FAM110A	-2.3149753342456	0.073043123793966
SCLY	-2.30711321647262	1
HVCN1	-2.30711321647262	1
FARS2	-2.29523911618433	0.324771777705246
TNRC18	-2.29125926527179	0.08840005297944
NACC1	-2.29125926527179	0.114937632643036
GCC1	-2.28326647451826	1
STK32C	-2.28326647451826	1
HMBS	-2.28326647451826	1
CD160	-2.28326647451826	1
NPW	-2.28326647451826	1
VPS50	-2.27119364221768	0.375984601788117
ADRB1	-2.27119364221768	0.375984601788117
LACTB	-2.27119364221768	0.481496432167464
ATG4D	-2.26714680915498	0.080425846480461
WDR74	-2.26511912780799	0.018006531417161
UCHL3	-2.26390114965133	0.005020167623638
ZNF687	-2.25901892827158	1
C11orf98	-2.25901892827158	1
GGACT	-2.25901892827158	1
ZNF500	-2.25901892827158	1
SKP2	-2.25901892827158	1
KCNK5	-2.25901892827158	1
WDR25	-2.25901892827158	1
IGHG3	-2.25084499682588	0
CROCC	-2.23435687403731	1
SLC27A4	-2.23435687403731	1
SCPEP1	-2.20926589307448	0.455315715468178
AC091271.1	-2.20926589307448	0.487781757275271
MTFMT	-2.20926589307448	1
PPP2R5B	-2.20926589307448	1
DAB2IP	-2.20926589307448	1
ALKBH8	-2.20926589307448	1
OTUB2	-2.20926589307448	1
IL18RAP	-2.19655484132493	0.051042815772209
NOA1	-2.18373080096734	0.166758165185383
CDK5	-2.18373080096734	0.423958038682921
APOC1	-2.18373080096734	0.488450993180118
DSN1	-2.18373080096734	1
NEMP1	-2.18373080096734	1
ZNF189	-2.18373080096734	1
ST6GALNAC4	-2.17727577883005	0.039241767566403
DBN1	-2.1577355924344	0.100032320772278
THG1L	-2.1577355924344	0.526953487020045
ELK1	-2.1577355924344	0.527006718309699
AGAP6	-2.1577355924344	1
SLC39A11	-2.1577355924344	1
MDP1	-2.1577355924344	1
ZNF362	-2.1577355924344	1
POLI	-2.1577355924344	1
SNX25	-2.1577355924344	1
CARMIL2	-2.14456020368667	0.527693518428614
PEX3	-2.14456020368667	0.564204429379734
TOP3A	-2.14456020368667	0.564204429379734
TRPS1	-2.13459909363647	0.000542128957783
LETMD1	-2.13126338107321	0.011914954142415
TBCEL	-2.13126338107321	1
ZNF71	-2.13126338107321	1
RASA4	-2.13126338107321	1
RILPL1	-2.13126338107321	1
TMEM185B	-2.13126338107321	1
MYL5	-2.13126338107321	1
ZNF117	-2.13126338107321	1
GINS2	-2.13126338107321	1
C12orf73	-2.1223302563032	0.230288899284789
HLA-DQA1	-2.12091469278075	0
PAOX	-2.11784286531088	0.565874385384762
AC099343.3	-2.11784286531088	0.565969114045722
TMED8	-2.11784286531088	0.607923139703993
HAVCR2	-2.11409268113296	0
CCDC86	-2.10429633347294	1
HECTD2	-2.10429633347294	1
AMT	-2.10429633347294	1
ZNF566	-2.10429633347294	1
WDPCP	-2.10429633347294	1
ZNF624	-2.10429633347294	1
LMOD3	-2.10429633347294	1
APOL2	-2.09747506761692	0.000133984180919
SLC43A3	-2.07681559705083	0.651568536564139
AC006453.2	-2.07681559705083	1
ABCD1	-2.07681559705083	1
CDPF1	-2.07681559705083	1
SLC36A4	-2.07681559705083	1
NHLRC2	-2.06986283640907	0.089275805662712
TIMM22	-2.06287640609296	0.075261366377134
RWDD2B	-2.06287640609296	0.652172507110936
TCTEX1D2	-2.05819991888348	0.23247440028919
RNF138	-2.05585597841518	0.082327862666375
ZNF583	-2.04880122088123	1
DHODH	-2.04880122088123	1
CRY2	-2.04880122088123	1
EFCAB7	-2.04880122088123	1
CIP2A	-2.04880122088123	1
ACP2	-2.03458736166153	0.697283321100824
OTOF	-2.03172770752229	0.047784993645909
ZNF444	-2.02981811751366	0.311992352385432
RIN3	-2.0288623738279	0.000121815521462
DPF3	-2.02742757008866	0.171302510559147
FURIN	-2.02023206868446	0.465403209324391
CCP110	-2.02023206868446	0.697651681620174
VILL	-2.02023206868446	0.697651681620174
AC116407.2	-2.02023206868446	0.742177041573769
CIITA	-2.02023206868446	0.787925960839937
CENPW	-2.02023206868446	1
DOLK	-2.02023206868446	1
SLC25A35	-2.02023206868446	1
ASPHD2	-2.02023206868446	1
DEFB1	-2.02023206868446	1
HLA-DOA	-2.02023206868446	1
UBXN8	-2.02023206868446	1
DNAJC27	-2.02023206868446	1
TRIM66	-2.02023206868446	1
ARMC7	-2.00573249898935	0.697651681620174
RTKN2	-2.00573249898935	1
PTPRN2	-2.00281501560705	0.050066275531705
CCL3	-2.00102785778731	9.95718283781262E-10
LMF1	-1.99108572302495	1
NAT1	-1.99108572302495	1
TMCO6	-1.99108572302495	1
ZBED2	-1.99108572302495	1
JMJD4	-1.9812379370686	0.355121972109196
PRR5	-1.98000222389593	0.001464451268161
TRIP6	-1.97628872109687	0.697651681620174
C2orf76	-1.97628872109687	0.74278989810438
SLC26A2	-1.97628872109687	0.74278989810438
SCAI	-1.97628872109687	0.74278989810438
DPH5	-1.97628872109687	0.791863339603119
XRCC4	-1.97628872109687	0.791863339603119
RPUSD4	-1.97628872109687	0.791863339603119
SLC1A5	-1.96595500770127	0.022498005537922
MBD3	-1.9613383796309	0.165656373420367
TYSND1	-1.9613383796309	0.33367553060959
ACTR8	-1.9613383796309	0.74278989810438
ELAC1	-1.9613383796309	0.837231446369922
AC005838.2	-1.9613383796309	1
NTNG2	-1.9613383796309	1
ZNF614	-1.9613383796309	1
PPP2R3B	-1.9613383796309	1
TIGD7	-1.9613383796309	1
NT5C3A	-1.95128471496697	1.16021719227282E-08
ACOT9	-1.94623148724069	0.152819051815819
MDC1	-1.94623148724069	0.793363774629716
AIMP2	-1.94623148724069	0.887146478765079
TNFRSF18	-1.94354906618737	0.054066435524728
SLC7A5	-1.94242991708083	0.005524520461425
TRAFD1	-1.93825476651785	3.37511674410935E-05
MTPAP	-1.93709083338422	0.343574064063322
PDZD8	-1.93709083338422	0.376375102141908
HLA-DRB1	-1.93329837992029	0
SPATA20	-1.93096473058738	0.793363774629716
TBL3	-1.93096473058738	0.88934502626603
CCDC152	-1.93096473058738	0.922623334301208
DENND1A	-1.93096473058738	1
ZNF85	-1.93096473058738	1
MCTP1	-1.93096473058738	1
WDCP	-1.93096473058738	1
Z93241.1	-1.93096473058738	1
TMEM209	-1.92657296147022	0.158152047344637
WIPF3	-1.92069639513355	0.886531318081933
RELT	-1.91553469001777	0.83870272198242
PELI1	-1.91553469001777	0.889465040636803
MFSD14B	-1.90775733942605	0.167230839686098
SDE2	-1.89993783496675	0.4259479108159
SPRY2	-1.89993783496675	1
PCTP	-1.89993783496675	1
SCD5	-1.89993783496675	1
CYP3A5	-1.89993783496675	1
GATS	-1.89993783496675	1
CLN6	-1.89993783496675	1
GPAT3	-1.89993783496675	1
ZFP1	-1.89993783496675	1
TSEN15	-1.89207571719378	0.209416468004332
TMEM107	-1.8909490517395	0.005418592037254
ZNF668	-1.88417051910843	0.926856121811757
SBK1	-1.88417051910843	0.981911244767654
PCNX3	-1.87887621943892	0.459045497382145
RSAD1	-1.87887621943892	0.488450993180118
AC058791.1	-1.87533586173367	0.005938619789907
MZB1	-1.87011361958436	0.009533257066293
LIPA	-1.86822897523941	0.458950609981392
CRYZ	-1.86822897523941	0.927231356890145
HCN2	-1.86822897523941	1
NRROS	-1.86822897523941	1
ZNF440	-1.86822897523941	1
RACGAP1	-1.86822897523941	1
CAB39L	-1.86822897523941	1
MAPK12	-1.86822897523941	1
RIPK2	-1.86822897523941	1
AC096734.1	-1.86822897523941	1
ACSF2	-1.86822897523941	1
TRAV13-2	-1.86822897523941	1
IGLC3	-1.86389003951508	4.84124041528389E-07
MARK4	-1.860191656174	0.263876564048623
ZNF766	-1.85945876561168	0.051272856476584
SNX11	-1.85750256864636	0.459142554062291
PNPT1	-1.85318957577527	0.020460134960958
GPR137	-1.85210930987613	0.927231356890145
FTSJ1	-1.85210930987613	0.927231356890145
DUSP18	-1.85210930987613	0.927231356890145
TAMM41	-1.85210930987613	0.927510496018969
CDCA7	-1.85210930987613	0.984189287990271
VIPAS39	-1.85210930987613	0.984189287990271
SLC41A3	-1.84669581368977	0.524699324746031
DCAF12	-1.83580749754704	0.490694210181722
GPSM2	-1.83580749754704	0.984416070297093
GK	-1.83580749754704	1
ZNF845	-1.83580749754704	1
FAM206A	-1.83580749754704	1
FAM220A	-1.83580749754704	1
DPY19L3	-1.83580749754704	1
AC124312.1	-1.83580749754704	1
ZBTB26	-1.83580749754704	1
RDH5	-1.83580749754704	1
RIPOR1	-1.83580749754704	1
RAVER1	-1.83580749754704	1
C15orf48	-1.83580749754704	1
ZNF620	-1.83580749754704	1
GLDC	-1.83580749754704	1
SOCS5	-1.83580749754704	1
CD79A	-1.83580749754704	1
IGLC2	-1.83083096608301	0
EIF3J-AS1	-1.82758699074207	0.304939114729307
PI4K2B	-1.82483637972603	0.562069078728772
CERS6	-1.8226321087993	0.682872131634474
LINC00672	-1.81931937475847	1
NRM	-1.81931937475847	1
STAT5A	-1.81694847029572	0.020988155228288
KAT8	-1.81599901646686	0.113163918843934
IL15RA	-1.81378119121704	0.599816865454271
LINC01943	-1.80854929050261	0.000187543934447
IKBKG	-1.80822166587513	0.052229896182284
ELP3	-1.80264063361184	0.599816865454271
ALG8	-1.80264063361184	0.638859342581859
ABHD5	-1.80264063361184	0.984416070297093
HIRA	-1.80264063361184	1
NKIRAS1	-1.80264063361184	1
SIK2	-1.80264063361184	1
HYLS1	-1.80264063361184	1
ZNF496	-1.80264063361184	1
LINC01410	-1.80264063361184	1
PRPF39	-1.79141337818858	0.564069786771309
B4GALT4	-1.79141337818858	0.640890708894899
KCNK6	-1.79141337818858	0.679277227620498
SBNO2	-1.78576681504744	0.022755928897714
ELAC2	-1.78576681504744	0.342310792363966
UPRT	-1.78576681504744	1
C3orf62	-1.78576681504744	1
TIMM8A	-1.78576681504744	1
TET3	-1.78576681504744	1
C6orf120	-1.78576681504744	1
MSMO1	-1.78476806454657	0.007817380904656
NGDN	-1.78009806496075	0.06220935494857
SLC27A2	-1.78009806496075	0.133386225765108
MUL1	-1.78009806496075	0.564069786771309
MEPCE	-1.78009806496075	0.642318429476228
TYW5	-1.77847432248109	0.276519746435143
WDR48	-1.77725531519192	0.324279383875927
GALK2	-1.77725531519192	0.391066575724733
ASB1	-1.77554697272956	0.145440392591748
CXXC1	-1.7686933016885	0.087122754445942
NBAS	-1.7686933016885	0.321049071465073
RABEP2	-1.7686933016885	0.642752189272956
RABL3	-1.7686933016885	1
C1orf216	-1.7686933016885	1
ZNF862	-1.7686933016885	1
CPEB3	-1.7686933016885	1
AC110769.2	-1.7686933016885	1
SLC41A2	-1.7686933016885	1
STK11IP	-1.7686933016885	1
ZNF776	-1.7686933016885	1
FAM131B	-1.7686933016885	1
MAST4	-1.76295693213936	0.117224440909651
MOSPD2	-1.75719766285067	0.642892445430868
TSTD2	-1.75141531025667	1
NXT2	-1.75141531025667	1
PIGO	-1.75141531025667	1
WDR41	-1.74560968857546	0.760737513153652
MKI67	-1.74560968857546	0.798284512031928
FARSA	-1.74394663935281	0.03936081149179
KLRC2	-1.74012414949173	0.007831937450175
LTA	-1.73783233798374	0.344900367076951
TMIGD2	-1.73392788352782	0.370970172051352
LRRC42	-1.73392788352782	1
TNFAIP8L2	-1.73392788352782	1
CD28	-1.73392788352782	1
WDSUB1	-1.73392788352782	1
CLYBL	-1.73392788352782	1
AC079922.2	-1.73392788352782	1
ZBTB34	-1.73392788352782	1
LYN	-1.73392788352782	1
ICA1L	-1.73392788352782	1
CSF1	-1.73207471045234	4.72841939942736E-07
MAD2L2	-1.72805131719115	0.001485390018443
BTLA	-1.72687312599387	0.600221272026568
IFI27	-1.72383906590424	4.76489433609072E-06
TSPAN17	-1.72383906590424	0.064003710343815
ZSWIM8	-1.71978370120755	0.212431873796278
UTS2	-1.71784416019275	0.006045318461191
GEMIN8	-1.71622588179437	1
AFAP1L2	-1.71265926677417	0.411947288728815
HYOU1	-1.71027661546318	0.803155500819907
GOLIM4	-1.70908381255035	0.012788268898181
CDS2	-1.70729275702436	0.028794319223801
SH3GL1	-1.70729275702436	0.393494521107764
EYA3	-1.70729275702436	0.433661798771176
PRIM1	-1.70729275702436	0.433661798771176
CXCL10	-1.70729275702436	0.463057150668731
DUSP16	-1.70484681966387	0.158268797203
MVB12A	-1.70430271441854	0.113163918843934
SNRNP35	-1.70209555295948	0.007507176311012
USP18	-1.6983039737971	1.47405791146306E-05
ADGRG1	-1.6983039737971	0.015654509371501
YEATS4	-1.6983039737971	0.282407538967059
RHOT1	-1.6983039737971	0.463804276713756
TFEB	-1.6983039737971	0.463804276713756
PARD6G	-1.6983039737971	0.850367841522794
TNS3	-1.6983039737971	0.892771746687967
ZNF253	-1.6983039737971	1
NDUFAF6	-1.6983039737971	1
DCLRE1A	-1.6983039737971	1
FBXL16	-1.6983039737971	1
C1orf186	-1.6983039737971	1
F8	-1.6983039737971	1
SOCS7	-1.6983039737971	1
SLC9B2	-1.6983039737971	1
ECT2	-1.6983039737971	1
TBK1	-1.69486488983033	0.003844723901324
GALK1	-1.69314226868132	0.060435090223229
CDK4	-1.69228018616933	0.142920597624564
ZDHHC17	-1.69026665473168	0.261631832497145
DAPP1	-1.68925883419409	0.411947288728815
SMUG1	-1.68925883419409	0.411947288728815
CSGALNACT1	-1.68796202957564	0.443757039568465
ANAPC10	-1.68623114149653	0.133277156845855
KRT86	-1.68623114149653	0.403993358083432
MAD2L1BP	-1.68380440410199	0.249882929466767
PRR14	-1.68380440410199	0.267089974279163
AL627171.1	-1.68380440410199	0.803155500819907
DTNBP1	-1.68123046043816	0.015654509371501
RRS1	-1.68015662708684	1
OSGEPL1	-1.68015662708684	1
NSDHL	-1.68015662708684	1
NCS1	-1.68015662708684	1
CPT2	-1.68015662708684	1
ANKRD28	-1.67710975152798	0.011364677379135
EMC9	-1.67649960347875	0.267362258605856
VPS16	-1.67405642755042	0.144032548513318
HINT3	-1.67405642755042	0.76699518055158
TIMMDC1	-1.66793032475358	0.001140183018725
LRRC57	-1.66177809777199	0.494926698272492
EID2	-1.66177809777199	0.767363619671144
GIN1	-1.66177809777199	1
GRAP	-1.66177809777199	1
HSBP1L1	-1.66177809777199	1
AL391121.1	-1.66177809777199	1
NPL	-1.66177809777199	1
PANX1	-1.66177809777199	1
ABHD4	-1.66177809777199	1
TRIM62	-1.66177809777199	1
ZNF649	-1.66177809777199	1
NBR1	-1.65807412900857	0.004565526395334
PGRMC2	-1.65559952284286	0.155685594838825
HENMT1	-1.65559952284286	0.1908666394749
CDKAL1	-1.65250028418398	0.495821926320611
DUSP5	-1.64939437331616	0.02792320868244
FAM8A1	-1.64939437331616	0.857319739687688
COG7	-1.64939437331616	0.902180923218231
NRF1	-1.64316241960464	1
GGT1	-1.64316241960464	1
TPRA1	-1.64316241960464	1
ZNF100	-1.64316241960464	1
CAD	-1.64316241960464	1
MBD6	-1.63804344897963	0.183107073141634
C5orf22	-1.63690342913296	0.93445018262293
SRGAP3	-1.63656433052031	0.000382130973085
PPM1A	-1.63511014730991	0.037113865996577
ATP6V1A	-1.63376372160239	0.529932385617306
ASPH	-1.63376372160239	0.564069786771309
NRAS	-1.63061716628553	0.156916243732988
LINC02446	-1.62727802235744	5.52669084979056E-06
FBXO44	-1.62430339235332	0.04558376100846
CYB5R4	-1.62430339235332	0.049547008956236
MAGT1	-1.62430339235332	0.108774225305608
TVP23B	-1.62430339235332	0.812137338871948
AC246785.3	-1.62430339235332	0.858321843311264
MLLT1	-1.62430339235332	0.858321843311264
PCAT29	-1.62430339235332	1
PWWP2B	-1.62430339235332	1
AARS2	-1.62430339235332	1
DOLPP1	-1.62430339235332	1
MBLAC1	-1.62430339235332	1
STOML1	-1.62430339235332	1
ZNF222	-1.62430339235332	1
WDR34	-1.62430339235332	1
SULT1A1	-1.62430339235332	1
SPIN4	-1.62430339235332	1
SPRY1	-1.61982991577402	0.006119333381584
AL117339.5	-1.61669020824345	0.342310792363966
CHTF8	-1.61669020824345	0.364407150433495
IDH3A	-1.61669020824345	0.397327514476883
FBXO2	-1.61584181360513	0.050066275531705
TTL	-1.61478061823482	0.600221272026568
TYMP	-1.61284866929314	0
SNX19	-1.61159234060377	0.905629964967365
ID2	-1.61057590687437	0
RHNO1	-1.60903663570001	0.342561277253996
TMEM216	-1.60903663570001	0.365059306745887
PANK4	-1.60519456940562	0.601407381473503
MMGT1	-1.60519456940562	1
TMEM135	-1.60519456940562	1
G6PC3	-1.60519456940562	1
HS3ST3B1	-1.60519456940562	1
PATZ1	-1.60519456940562	1
PLAA	-1.60244395838958	0.588054040058063
CXCR6	-1.60217088446703	0
MTRR	-1.59876830024619	0.98744908349163
SUMO4	-1.59876830024619	0.98744908349163
LINC00513	-1.59360659513041	0.168492152898567
RCC1L	-1.59360659513041	0.366247148179809
ACAA1	-1.58752354307856	0.010000000005109
TRAPPC11	-1.58582924453869	0.603603693225142
B9D2	-1.58582924453869	0.905629964967365
VARS	-1.58582924453869	0.905629964967365
TMEM187	-1.58582924453869	0.905629964967365
SNX8	-1.58582924453869	1
AMPD2	-1.58582924453869	1
MIOS	-1.58582924453869	1
APOO	-1.58582924453869	1
ALG14	-1.58582924453869	1
SGK494	-1.58582924453869	1
BRPF3	-1.58582924453869	1
RTN4IP1	-1.58582924453869	1
EPHX2	-1.58582924453869	1
ARHGAP33	-1.58582924453869	1
ZFP30	-1.58582924453869	1
NSF	-1.58149030881435	0.045407698679854
COQ5	-1.57931593758001	0.259423565420778
EGR2	-1.57800974007939	1
IFI6	-1.57750582982596	0
SLC22A18	-1.5760482237461	0.642459855494092
HDHD2	-1.57277309171324	0.991577841732198
TNPO1	-1.56620043778976	0.132813483118317
DHX58	-1.56620043778976	0.277124602608921
PPP1R3D	-1.56620043778976	1
AGPAT5	-1.56620043778976	1
TYMS	-1.56620043778976	1
IFI44L	-1.56512205599726	0
RRAGA	-1.56224242422107	0.031693038871588
UTP20	-1.56224242422107	0.887146478765079
PI4K2A	-1.55959770296551	0.943186247893403
KCTD13	-1.55959770296551	0.991577841732198
OAS1	-1.55896729218821	9.02021120683394E-07
COASY	-1.55628496892467	0.644360810057725
RXRB	-1.55628496892467	0.644360810057725
AUH	-1.55628496892467	0.716657139804759
PSMA2	-1.55226983814629	3.84931140542635E-09
CISD2	-1.55163432465509	0.001101106263488
TAP2	-1.54630088035205	0.000250257668225
DMTN	-1.54630088035205	0.943186247893403
TOM1	-1.54630088035205	0.991577841732198
CWF19L1	-1.54630088035205	0.991577841732198
C7orf43	-1.54630088035205	1
MYPOP	-1.54630088035205	1
RCBTB2	-1.54630088035205	1
KLHL5	-1.54630088035205	1
PWP2	-1.54630088035205	1
ETV1	-1.54630088035205	1
LINC00920	-1.54630088035205	1
GBE1	-1.54630088035205	1
PTCD1	-1.54630088035205	1
F8A3	-1.54630088035205	1
SLC12A4	-1.54630088035205	1
RBBP9	-1.54630088035205	1
OXSM	-1.54630088035205	1
ZNF619	-1.54630088035205	1
AC048341.2	-1.54630088035205	1
FRAT1	-1.54630088035205	1
ZSCAN2	-1.54630088035205	1
CARS	-1.54379402474147	0.007831937450175
DCPS	-1.54184123216135	0.067346972278823
TRUB2	-1.53624721568813	0.644360810057725
ZNF738	-1.53624721568813	0.756377169638233
CCR1	-1.53598850591591	0.00069204004138
FAM120AOS	-1.53557447375899	0.065514798361654
CCDC50	-1.53480524151422	0.282407538967059
RBM38	-1.53341958905532	0.013475275182666
NSMF	-1.53288036458973	0.991577841732198
PIAS3	-1.53288036458973	1
OSM	-1.53288036458973	1
MRPL44	-1.53119398796184	0.14618533094232
SLC35F6	-1.52837897235479	0.4259479108159
LINC01480	-1.52612299841442	0.754076374064029
ARHGEF19	-1.52612299841442	1
SLC35C1	-1.52612299841442	1
KSR1	-1.52612299841442	1
XYLT2	-1.52612299841442	1
HPF1	-1.52321726723901	0.024058540641541
KLRK1	-1.52205333410537	0.459142554062291
GABPA	-1.52205333410537	0.545377724493118
ZBTB40	-1.51933383275178	1
P2RX4	-1.51592723130853	0.798284512031928
RSAD2	-1.51464767908196	2.62812619492651E-06
TBRG4	-1.51387940265967	0.459291705701597
RANBP3	-1.51251256689577	0.332829612836989
RING1	-1.51251256689577	0.35169305199435
ARL17A	-1.51251256689577	0.393494521107764
RGS1	-1.51224400285385	0
MXRA7	-1.51153546219138	0.304946341614436
ADAMTS6	-1.51153546219138	0.653177093300588
OMA1	-1.51080219913066	0.148529482020782
GPR137B	-1.51023162564453	0.490694210181722
ZFX	-1.50860017116683	0.002331111790553
PRDX3	-1.50744995138069	0.018176154910631
HLA-DRA	-1.50565889585471	0
TSPAN5	-1.50565889585471	0.043998563705155
SEC23B	-1.50565889585471	0.517991559988416
METTL13	-1.50565889585471	0.724835632392349
PTS	-1.50565889585471	0.724835632392349
MED12	-1.50565889585471	0.798284512031928
FHL3	-1.50565889585471	1
ANKRD46	-1.50565889585471	1
NBPF11	-1.50565889585471	1
HIBADH	-1.50565889585471	1
ZFP64	-1.50565889585471	1
TSTD3	-1.50565889585471	1
NMUR1	-1.50565889585471	1
CHST10	-1.50565889585471	1
KAT2A	-1.50565889585471	1
DCUN1D3	-1.50565889585471	1
TRAPPC5	-1.50565889585471	1
STX11	-1.50290828483867	0.201082160071963
RFWD3	-1.49531695163325	0.760923299590778
