	log2FoldChange	fdr
CU638689.4	-2.14607825948794	0.977224681368139
AMMECR1	-2.11911121188768	0.763578358893898
GSPT2	-2.1054362749906	0.658352394960251
CIP2A	-2.1054362749906	0.874543924597153
P2RX5	-2.1054362749906	0.937572528700697
MMS22L	-2.09163047546557	0.811954048633165
TBRG1	-2.08048991786037	0.028948831872873
TMEM187	-2.08048991786037	0.367338542914284
SYNE3	-2.06361609929597	0.460797124037531
CEACAM21	-2.06361609929597	0.874602179877229
PRRG4	-2.06361609929597	1
IL2	-2.06361609929597	1
AC022182.2	-2.02054737740409	1
CXCR6	-2.01347879373445	8.23009478698674E-05
CCDC51	-2.00590060143968	0.85285846647909
ZBTB14	-1.97615325804563	0.85285846647909
CHI3L1	-1.97615325804563	0.941259544162443
RPP14	-1.97615325804563	1
ATP6V1E2	-1.97615325804563	1
NAIF1	-1.97615325804563	1
HLA-DQA1	-1.95572135814082	0.000145405550714
SLC25A53	-1.95343318154555	0.671899150188623
PIK3R4	-1.94577960900212	0.85285846647909
CETN3	-1.93962738202052	0.516990022665588
LINC02446	-1.93878640558115	0.00132542120961
IGHG3	-1.93640707925288	4.30703794142786E-11
TPRG1	-1.93034956843251	0.940373072788664
C20orf204	-1.93034956843251	0.940373072788664
ITPRIPL1	-1.93034956843251	1
TNFRSF9	-1.91475271338149	0.898572849872818
ZNF831	-1.91026532238918	0.142643491338679
NIPSNAP1	-1.88304385365415	0.447750836565097
DTHD1	-1.88304385365415	0.848008084554133
TCAF2	-1.88304385365415	0.879885485968925
ST6GALNAC3	-1.88304385365415	1
LINC01882	-1.88304385365415	1
BCL2L14	-1.85879630740747	0.244253289407695
SMIM8	-1.85062237596178	0.918157579481738
IL7R	-1.84331757533854	0.002005269843345
ZSCAN32	-1.83413425317321	1
S1PR4	-1.81037478595592	0.003048128301563
NLRP3	-1.78350818010324	1
WDR47	-1.78350818010324	1
FANCI	-1.78350818010324	1
ZNF17	-1.78350818010324	1
IRAK1BP1	-1.78350818010324	1
CD99L2	-1.78350818010324	1
DTD2	-1.78350818010324	1
SOX17	-1.78350818010324	1
TRIT1	-1.78350818010324	1
E2F5	-1.78350818010324	1
FEM1A	-1.78350818010324	1
SCUBE1	-1.78350818010324	1
MAP3K5	-1.76871117817516	0.428656598065112
TTC32	-1.7662301886714	0.46108612461833
MRM3	-1.74874276194256	0.472396757735182
ELAC1	-1.74874276194256	0.506134485516583
CD4	-1.73865394431897	0.594201901556161
SLC7A5	-1.7310407602091	0.551463326986694
PIGQ	-1.7310407602091	1
PRR7	-1.7310407602091	1
C15orf48	-1.7310407602091	1
AC058791.1	-1.72692465173687	0.119408457948833
ZC3H12D	-1.71311885221184	0.767749927458835
KRBOX4	-1.70407371260883	0.85285846647909
DYRK1B	-1.70407371260883	0.85285846647909
KCNA3	-1.69497150550158	0.555472912042464
ENTPD1	-1.68351239012651	0.058442788809976
PRIM2	-1.67659297618672	0.83114160394832
JCHAIN	-1.67659297618672	0.85285846647909
SIGMAR1	-1.67659297618672	0.85285846647909
AGAP4	-1.67659297618672	1
ZNF45	-1.67659297618672	1
STK11IP	-1.67659297618672	1
TTC16	-1.67659297618672	1
ZSWIM9	-1.67659297618672	1
ZNF93	-1.67659297618672	1
RNF2	-1.64857860001713	0.85285846647909
PCLAF	-1.63911827076806	0.988077336737238
GCFC2	-1.63911827076806	1
LINC01943	-1.63640388607102	0.19664408190308
HLA-DRA	-1.63480644974844	4.57314337671216E-08
BATF	-1.63150508665819	0.004527982676215
POLD4	-1.63150508665819	0.368723666153983
SARNP	-1.62000944782036	0.662429198409651
P2RY8	-1.62000944782036	0.927512600667888
SAAL1	-1.62000944782036	1
AC009283.1	-1.62000944782036	1
AGMAT	-1.62000944782036	1
MAP2K5	-1.62000944782036	1
AC109826.1	-1.62000944782036	1
FAM221A	-1.62000944782036	1
LRRC45	-1.62000944782036	1
SMUG1	-1.60842147354514	0.67688674770803
SELL	-1.60550987812524	0.046983196679866
C3orf62	-1.60064412295342	1
IGHM	-1.59673966849751	0.144278464669457
LMNB1	-1.59353723645917	0.239099187544358
FAM53B	-1.58758797012798	0.40948011262628
SIRT6	-1.58496250072116	0.85285846647909
HLA-DPA1	-1.56729963039016	3.68801144567434E-10
MRPL19	-1.56111575876679	0.338753378561759
APOE	-1.56111575876679	0.560711031027888
CHI3L2	-1.56111575876679	0.85285846647909
METTL18	-1.56111575876679	0.889349729196949
ASB6	-1.56111575876679	0.889349729196949
KCNK15	-1.56111575876679	1
PEX6	-1.56111575876679	1
OLFM2	-1.56111575876679	1
NBPF9	-1.56111575876679	1
CRAMP1	-1.56111575876679	1
KIAA0556	-1.56111575876679	1
HEATR5A	-1.56111575876679	1
TMEM201	-1.56111575876679	1
IMMP2L	-1.56111575876679	1
MFSD14A	-1.56111575876679	1
AP1S3	-1.56111575876679	1
AC091132.5	-1.56111575876679	1
TRDMT1	-1.56111575876679	1
ADAT2	-1.56111575876679	1
SCD	-1.56111575876679	1
MCM5	-1.54383776733495	0.815703869172472
RABL3	-1.53074210972327	0.936584605005485
SIT1	-1.52458988274167	0.002089481674142
IL21R	-1.52047377426944	0.787932444887933
RTKN2	-1.51531206915366	0.80243442305468
GIMAP2	-1.51477704409992	0.000618052841899
CD101	-1.49971521410265	0.470628011585126
SDHAF3	-1.49971521410265	0.526324154629641
NINJ2	-1.49971521410265	0.989865738168239
ANK3	-1.49971521410265	1
CLDN15	-1.49971521410265	1
AL357054.4	-1.49971521410265	1
TK1	-1.49971521410265	1
KCNN4	-1.49971521410265	1
ZNF587B	-1.49971521410265	1
HAPLN3	-1.49400156290825	0.051679065122869
LRRC40	-1.48711517732301	0.951170193753569
ICOS	-1.48570835610877	0.158897471503939
RNF25	-1.4680063543753	0.992344615468101
TM7SF2	-1.4680063543753	0.992344615468101
DIP2B	-1.4680063543753	0.992344615468101
MAN1C1	-1.4680063543753	1
NUSAP1	-1.4680063543753	1
IGLC3	-1.46086428513129	0.003216974048085
CTLA4	-1.46035278183187	0.009603414367278
FARS2	-1.45727994778225	0.85285846647909
IGHA1	-1.45420055485028	0.0572025303451
TNFSF8	-1.45188668901203	0.723283993333843
FAM118A	-1.44265692535843	0.002344642069294
C12orf29	-1.43558487668293	0.813915696061664
TSPOAP1	-1.43558487668293	0.992446814196428
ZRANB3	-1.43558487668293	1
PPP5D1	-1.43558487668293	1
C3orf18	-1.43558487668293	1
DPH6	-1.43558487668293	1
APOO	-1.43558487668293	1
TTC22	-1.43558487668293	1
CNNM4	-1.43558487668293	1
MCF2L2	-1.43558487668293	1
TCEANC	-1.43558487668293	1
CXorf65	-1.43558487668293	1
CSTF2	-1.43558487668293	1
ZNF707	-1.43558487668293	1
MYEF2	-1.43558487668293	1
SULT1A3	-1.43558487668293	1
LYL1	-1.43558487668293	1
UTS2	-1.42461375886192	0.449368936180065
DPP3	-1.41355857035293	0.86807559207638
TRAC	-1.41281499523164	1.27649520239125E-09
PATZ1	-1.40241801274773	0.995513839722332
IGLC2	-1.39623137402501	1.32857957439791E-11
TADA2B	-1.39119075732448	0.85285846647909
AMN1	-1.39119075732448	1
NTPCR	-1.38214561772147	0.654070180729765
PTTG1	-1.37987544409664	0.134000987919927
TAZ	-1.37825170161698	0.85285846647909
SEC23B	-1.37825170161698	0.85285846647909
ACCS	-1.36847068082439	0.85285846647909
SYNJ1	-1.36847068082439	1
TBCE	-1.36847068082439	1
CHAC2	-1.36847068082439	1
XKR6	-1.36847068082439	1
MTRNR2L8	-1.36847068082439	1
CHMP7	-1.36221169035271	0.651101445387423
KLHDC7B	-1.34538706771135	0.383348480120658
ARL17B	-1.34538706771135	1
ZNF383	-1.34538706771135	1
POLDIP3	-1.33370526266372	0.478204620621696
PLAGL2	-1.33370526266372	1
SLAMF1	-1.32979021266033	0.141770783409684
LINC00847	-1.32665050512977	1
GTDC1	-1.32192809488736	0.939788317832719
MIATNB	-1.32192809488736	0.93983403196948
NSF	-1.31113750575844	0.657691964448441
PAG1	-1.30231834581947	0.022328238086622
AAGAB	-1.29808135293299	0.594201901556161
IGFLR1	-1.29808135293299	0.85285846647909
C21orf33	-1.29808135293299	0.85285846647909
CYSLTR1	-1.29808135293299	0.894257211421458
CIAPIN1	-1.29808135293299	0.971851038720132
TAS2R14	-1.29808135293299	1
SCGB2A1	-1.29808135293299	1
DCLRE1A	-1.29808135293299	1
AP4B1	-1.29808135293299	1
NAGPA	-1.29808135293299	1
HPS6	-1.29808135293299	1
UHRF1BP1L	-1.29808135293299	1
COA7	-1.29808135293299	1
CENPP	-1.29808135293299	1
MACROD1	-1.29808135293299	1
NPW	-1.29808135293299	1
TSPAN10	-1.29808135293299	1
LEAP2	-1.29808135293299	1
IGSF6	-1.29808135293299	1
ZNF2	-1.29808135293299	1
ZNF81	-1.29808135293299	1
NAGS	-1.29808135293299	1
WRAP53	-1.29808135293299	1
CASP9	-1.29808135293299	1
TMEM79	-1.29808135293299	1
DOLPP1	-1.29808135293299	1
TADA1	-1.29808135293299	1
PCGF6	-1.29808135293299	1
C22orf34	-1.29808135293299	1
DNLZ	-1.29808135293299	1
CLDN16	-1.29808135293299	1
ZDHHC12	-1.29046816882312	0.260179540503671
OTOF	-1.28196168756972	0.846605479806461
LAYN	-1.27383380668632	0.85285846647909
NUP133	-1.26893500727348	1
SPIN2B	-1.26893500727348	1
RCBTB2	-1.26155547690788	0.396717358064069
RNFT1	-1.25626117723837	0.40842587196058
FADD	-1.2541380053454	0.85285846647909
GFER	-1.25299346340446	0.560130770175982
TXNDC11	-1.24917175245205	0.85285846647909
GZMH	-1.24624242141338	0.022935982083629
SLC27A2	-1.24293979874053	0.947918199971816
IFRD2	-1.23918766387943	0.868602843935967
ARMC6	-1.23918766387943	0.868602843935967
CENPM	-1.22408077148922	0.92029041516367
FAM159A	-1.22408077148922	0.997110315204315
BOP1	-1.22408077148922	1
ACP6	-1.22408077148922	1
MIGA2	-1.22408077148922	1
PVRIG	-1.22408077148922	1
IL12RB2	-1.22408077148922	1
BMF	-1.22408077148922	1
ACACA	-1.22408077148922	1
PGLYRP2	-1.22408077148922	1
ZNF682	-1.22408077148922	1
BIRC3	-1.21851409561468	0.044034215021946
ZNF680	-1.21319245534648	1
TYW5	-1.20881401483591	1
ITGAE	-1.19854567938208	0.077459203911143
SURF6	-1.19854567938208	0.894257211421458
PTBP2	-1.19854567938208	1
ZNF273	-1.19854567938208	1
C5orf51	-1.19854567938208	1
KLF16	-1.19854567938208	1
FAM50B	-1.19116614901648	0.890273971473569
PLCXD2	-1.18560662367458	1
CEP128	-1.18560662367458	1
BOLA2-SMG1P6	-1.18560662367458	1
FXYD2	-1.18560662367458	1
THAP6	-1.18126768795024	0.85285846647909
FRMD8	-1.17255047084913	1
AC022706.1	-1.17255047084913	1
PUS3	-1.17255047084913	1
C1orf56	-1.16285397223877	0.143677149393544
RFX5	-1.16057782918306	0.85285846647909
MRPL1	-1.15835658926638	0.31179795366196
AP1S2	-1.15606234806057	0.6421034194876
ATP6V0E2	-1.15547695749019	0.453803525968307
TNFRSF25	-1.15407105024148	0.445353297975136
P2RY10	-1.15369144359782	0.338919094691088
MOCS3	-1.14607825948794	0.85285846647909
FTSJ3	-1.14607825948794	0.992344615468101
SULT1A1	-1.14607825948794	1
ZNF782	-1.14607825948794	1
KCNMA1	-1.14607825948794	1
TFB2M	-1.14607825948794	1
SLC35G1	-1.14607825948794	1
FAM239B	-1.14607825948794	1
TOMM40L	-1.14607825948794	1
PPAT	-1.14607825948794	1
TCTE3	-1.14607825948794	1
CHST7	-1.14607825948794	1
C9orf40	-1.14607825948794	1
TWNK	-1.14607825948794	1
LINC00944	-1.14607825948794	1
BORA	-1.14607825948794	1
DET1	-1.14607825948794	1
ZSWIM3	-1.14607825948794	1
ZNF628	-1.14607825948794	1
WDR4	-1.14607825948794	1
C2orf88	-1.14607825948794	1
ARID5A	-1.13688908803329	0.086934426269382
FANCA	-1.1245450979383	0.727253711104744
CD6	-1.1229946463749	0.053510416861938
PCED1B	-1.12183071324127	0.468714132974697
CD5	-1.12120359084892	0.613799176552308
NOC4L	-1.11911121188768	1
IKZF4	-1.11911121188768	1
SH2D2A	-1.11471408857861	0.11925165059203
HLA-DPB1	-1.11415349209171	9.91742034637483E-07
C12orf49	-1.11365678179557	0.866724483167301
RAB33A	-1.11365678179557	0.90058340601222
CARF	-1.11365678179557	1
NTNG2	-1.11365678179557	1
FLI1	-1.1119300370761	0.401125831978179
C18orf32	-1.11131284132727	0.790426239262705
PREB	-1.11000900478042	0.937707062457693
NVL	-1.11000900478042	0.992385383903662
EXOSC5	-1.1054362749906	0.936613209092863
EML3	-1.1054362749906	0.982806465722547
TFIP11	-1.1054362749906	0.982806465722547
SYNGR3	-1.1054362749906	1
PIM2	-1.10226202719546	0.391144375799848
TRBC1	-1.09308231723134	0.006955749652116
AC040162.1	-1.09163047546557	1
SDHAF4	-1.09163047546557	1
HDHD3	-1.09163047546557	1
TESC	-1.09163047546557	1
ZNF573	-1.09163047546557	1
NUP50-AS1	-1.09163047546557	1
POLR2D	-1.08048991786037	1
U2AF1L4	-1.0776912845077	0.85285846647909
MAP3K11	-1.07301479729822	1
LAG3	-1.07171081344184	0.000739294960386
ABT1	-1.06730114610383	0.326394755115376
CPSF4	-1.06361609929597	0.419549272034177
VHL	-1.06361609929597	0.888176980965672
MKRN2	-1.06361609929597	1
PALB2	-1.06361609929597	1
MAPK11	-1.06361609929597	1
LRRC75A	-1.06361609929597	1
AK9	-1.06361609929597	1
ZNF14	-1.06361609929597	1
TMPRSS3	-1.06361609929597	1
ATP1A3	-1.06361609929597	1
TONSL	-1.06361609929597	1
TRIM66	-1.06361609929597	1
MRPL50	-1.05794734920928	0.776270398705385
DHRS12	-1.05415577004691	1
CHRNB1	-1.05144138534987	0.937707062457693
C10orf76	-1.05144138534987	1
CCP110	-1.04654258593703	1
EEF1G	-1.04654258593703	1
ATPAF1	-1.04389786468147	0.85285846647909
AC116407.2	-1.04389786468147	0.85285846647909
RETREG2	-1.03916305557143	0.808278164552769
TRBC2	-1.03537479508173	0.000161243315203
DENND1C	-1.0350469470992	0.68708640460778
TOR1B	-1.0350469470992	1
CLCC1	-1.0350469470992	1
B3GALT4	-1.03060104206801	0.877768137141689
CD74	-1.027099562342	8.79468312344907E-08
EDEM1	-1.02451627960703	0.969921007253387
ZNF623	-1.02054737740409	1
NUP43	-1.02054737740409	1
BRPF1	-1.02054737740409	1
PHKG1	-1.02054737740409	1
CD8B	-1.01913642859638	0.072714965444161
OPA3	-1.01177716777636	1
CTC1	-1.00590060143969	1
CD226	-1.00295331738935	0.590284416190338
SURF2	-1.00168835015277	0.85285846647909
SH2D3C	-1.00168835015277	0.872612045081745
MAP1S	-1.00168835015277	1
BOLA1	-1.00168835015277	1
CDCA4	-1.00168835015277	1
CD3D	-0.999907611345048	4.5163264300368E-12
CD3G	-0.99741087860615	1.05813571533261E-07
CLEC2D	-0.981674485759796	3.2847940408606E-06
SFXN1	-0.976153258045633	0.664756253443899
MAPK3	-0.976153258045633	0.85285846647909
SENP3	-0.976153258045633	0.864714372563448
ESRRA	-0.976153258045633	0.936774606585803
IL4R	-0.976153258045633	1
SPACA6	-0.976153258045633	1
ACVR1C	-0.976153258045633	1
RRAGD	-0.976153258045633	1
AC061992.1	-0.976153258045633	1
ZNF575	-0.976153258045633	1
KLHL17	-0.976153258045633	1
ZGRF1	-0.976153258045633	1
PDE7B	-0.976153258045633	1
ZNF781	-0.976153258045633	1
CA11	-0.976153258045633	1
DDX31	-0.976153258045633	1
ALDH2	-0.976153258045633	1
ORC6	-0.976153258045633	1
ZBTB46	-0.976153258045633	1
CCDC194	-0.976153258045633	1
CDKN2B	-0.976153258045633	1
ACAP3	-0.976153258045633	1
STK40	-0.976153258045633	1
BLM	-0.976153258045633	1
HEATR5B	-0.976153258045633	1
NRM	-0.976153258045633	1
PXYLP1	-0.976153258045633	1
RAD51B	-0.976153258045633	1
TXNL4B	-0.976153258045633	1
UBE2T	-0.976153258045633	1
FAHD2B	-0.976153258045633	1
ANAPC2	-0.976153258045633	1
ASRGL1	-0.976153258045633	1
KLHL21	-0.976153258045633	1
POU3F1	-0.976153258045633	1
SMN1	-0.976153258045633	1
CCNI2	-0.976153258045633	1
C7orf31	-0.976153258045633	1
AC078846.1	-0.976153258045633	1
FAAH2	-0.976153258045633	1
POP1	-0.976153258045633	1
ZBTB5	-0.976153258045633	1
LBHD1	-0.976153258045633	1
TAF6L	-0.976153258045633	1
ACAD10	-0.976153258045633	1
THSD4	-0.976153258045633	1
NPIPA1	-0.976153258045633	1
WWOX	-0.976153258045633	1
NATD1	-0.976153258045633	1
TBKBP1	-0.976153258045633	1
UBOX5	-0.976153258045633	1
RAVER1	-0.976153258045633	1
KLHL26	-0.976153258045633	1
PPM1N	-0.976153258045633	1
NFATC2	-0.969921304334116	0.336307422275681
CXCR3	-0.969698235908332	0.048286045472903
MCUB	-0.969200497403864	0.396653871909265
NDUFA7	-0.966630483927126	0.770536355770768
ETV7	-0.962897161343365	0.285578570364208
AQR	-0.959665135257063	1
IFNG	-0.958992706887451	0.425710887459863
GIMAP4	-0.9567879331787	4.6258173325118E-05
C20orf196	-0.955975376108001	1
ZC3H8	-0.954779607253066	0.85285846647909
NELL2	-0.95343318154555	1
SGK1	-0.942986394110432	1
DYRK1A	-0.939627382020519	0.884095736705956
HHLA3	-0.939627382020519	1
COX10	-0.939627382020519	1
KIAA0513	-0.939627382020519	1
SUPT3H	-0.933925022656336	0.62516798645387
STXBP2	-0.933084536153745	0.762784885458507
CRLF3	-0.930349568432507	0.642634065580696
INTS1	-0.930349568432507	1
HPS5	-0.930349568432507	1
CEP78	-0.930349568432507	1
CRAT	-0.930349568432507	1
GPR132	-0.930349568432507	1
U62317.2	-0.930349568432507	1
MOV10	-0.928324732955018	0.562534034179118
VDAC3	-0.927609406087595	0.371343410773662
SEC11C	-0.925169329326828	0.143677149393544
CD8A	-0.922936580777665	0.018614866633627
UBASH3A	-0.919569729679264	0.85285846647909
B3GAT2	-0.914752713381488	0.85285846647909
TRGV3	-0.914752713381488	1
TFDP1	-0.914752713381488	1
MRM2	-0.914752713381488	1
MAP3K1	-0.906890595608519	0.778599678851661
LINC02273	-0.906890595608519	1
TMEM154	-0.905763930154234	0.85285846647909
TRAF3	-0.902152676601854	1
IL6R	-0.902152676601854	1
ZNF738	-0.902152676601854	1
GFOD2	-0.902152676601854	1
ERAL1	-0.902152676601854	1
ZNF700	-0.902152676601854	1
SNX20	-0.900425931882386	0.68708640460778
RHBDD2	-0.898985397523173	0.893396713462001
IL18RAP	-0.896718790551227	0.85285846647909
LINS1	-0.895534797837349	0.756588072171427
ASF1A	-0.894539492491979	0.663789981933011
ANAPC10	-0.893691097853659	0.85285846647909
MCM3	-0.890423384019749	1
FLT3LG	-0.888097081380437	0.872612045081745
NIPAL3	-0.883043853654151	0.85285846647909
GALT	-0.883043853654151	1
ANAPC15	-0.883043853654151	1
CROT	-0.883043853654151	1
PEX7	-0.883043853654151	1
URGCP	-0.883043853654151	1
FXR2	-0.883043853654151	1
AL160400.1	-0.883043853654151	1
TMEM120A	-0.883043853654151	1
BCDIN3D	-0.883043853654151	1
ADGRF3	-0.883043853654151	1
ZBTB49	-0.883043853654151	1
GPR174	-0.883043853654151	1
C10orf88	-0.883043853654151	1
TTPAL	-0.883043853654151	1
ZNF814	-0.883043853654151	1
KIR3DL2	-0.883043853654151	1
ZNF692	-0.883043853654151	1
ID4	-0.883043853654151	1
PLCL1	-0.883043853654151	1
C9orf72	-0.883043853654151	1
IL23A	-0.883043853654151	1
PPP1R13B	-0.883043853654151	1
PDP2	-0.883043853654151	1
CD79A	-0.883043853654151	1
WIPF3	-0.883043853654151	1
CD2	-0.881905183475949	1.51715675626341E-07
GIMAP7	-0.881749376186516	4.54158541367812E-06
ST3GAL1	-0.879191528158543	0.744870115376121
ARL17A	-0.872317447061092	1
TIFA	-0.869238054129121	1
POLR3A	-0.869238054129121	1
MLH3	-0.869238054129121	1
MAF	-0.866528766871133	0.490462218085207
ZNRF1	-0.866365112507519	0.594201901556161
SVIP	-0.865970340295208	0.396978130655248
C10orf143	-0.863678528787221	1
RGL4	-0.863678528787218	0.568810699200553
ALKBH3	-0.858796307407473	1
RASA3	-0.858796307407473	1
CCR5	-0.856571642292959	0.640784071395047
POP4	-0.853897507994636	0.85285846647909
TMEM238	-0.85314236794029	0.568679290818386
FAM78A	-0.850622375961772	0.85285846647909
RNF13	-0.850622375961772	0.936584605005485
DFFB	-0.850622375961772	1
GNG10	-0.850622375961772	1
ZNF789	-0.850622375961772	1
TMLHE	-0.850622375961772	1
CYB5D2	-0.844049722038288	1
MAP4K1	-0.839651258140771	0.86807559207638
MAL	-0.839651258140771	1
TNFRSF1B	-0.839416921253892	0.401125831978179
ABHD14A	-0.837446987214039	0.998289979737962
UPF1	-0.834134253173205	0.85285846647909
ZDHHC18	-0.834134253173205	1
ABCB8	-0.834134253173205	1
HGH1	-0.834134253173205	1
RCBTB1	-0.834134253173205	1
FASTKD3	-0.834134253173205	1
ALDOC	-0.834134253173205	1
KAT2A	-0.834134253173205	1
PLA2G6	-0.834134253173205	1
GIMAP5	-0.828596069631775	1
BCL11B	-0.825177359404311	0.143677149393544
ST8SIA1	-0.824150164600582	0.87395615047003
METTL8	-0.824150164600582	1
MCRIP2	-0.824150164600582	1
ZNF568	-0.824150164600582	1
PCNX3	-0.824150164600582	1
ZMYM6	-0.824150164600582	1
GMNN	-0.824150164600582	1
DCPS	-0.821643308990008	1
CD27	-0.820248726918253	0.142840138674021
CRKL	-0.817455512026575	1
SRF	-0.817455512026575	1
WDR89	-0.817455512026575	1
UTP3	-0.814096499936659	0.890273971473569
PRPF18	-0.812654525762754	0.873985264969861
ADAT1	-0.812654525762754	1
SSH1	-0.809043272210373	1
CD58	-0.80622825660332	0.971280630533894
NABP2	-0.80622825660332	1
RAB28	-0.80622825660332	1
COA5	-0.805041341652877	0.919924395106789
ORAI1	-0.800581693462176	0.535673520301883
NFKBIE	-0.799275495961554	1
ITGA2	-0.798154956067638	1
THEMIS	-0.79674400725993	0.688869763979401
GGCT	-0.794912943375484	1
SLC2A4RG	-0.792441304873244	0.864875117547288
ALOX5AP	-0.791202571893236	0.005866196329147
GZMA	-0.790616413369383	0.012754518200301
LPXN	-0.78808090989306	0.278927173184
GMEB1	-0.783508180103236	0.853755876180921
ZNF778	-0.783508180103236	0.866724483167301
KCTD1	-0.783508180103236	0.866724483167301
OXCT1	-0.783508180103236	0.88717227037003
ATR	-0.783508180103236	0.889584538706697
NOB1	-0.783508180103236	0.994805019549874
AFTPH	-0.783508180103236	1
POLR3G	-0.783508180103236	1
ZNF704	-0.783508180103236	1
PSMA6	-0.783508180103236	1
GPN1	-0.783508180103236	1
CIITA	-0.783508180103236	1
HSD17B8	-0.783508180103236	1
PAOX	-0.783508180103236	1
HENMT1	-0.783508180103236	1
FXYD1	-0.783508180103236	1
KIF23	-0.783508180103236	1
LRWD1	-0.783508180103236	1
INO80C	-0.783508180103236	1
RAB39B	-0.783508180103236	1
SUMO4	-0.783508180103236	1
PAXIP1	-0.783508180103236	1
POLR3C	-0.783508180103236	1
NFS1	-0.783508180103236	1
TRABD2A	-0.783508180103236	1
UBE3D	-0.783508180103236	1
TMEM135	-0.783508180103236	1
MCAT	-0.783508180103236	1
UPRT	-0.783508180103236	1
MSANTD2	-0.783508180103236	1
ALG11	-0.783508180103236	1
RUFY4	-0.783508180103236	1
CCR2	-0.783508180103236	1
MKI67	-0.783508180103236	1
ZSWIM5	-0.783508180103236	1
ITIH4	-0.783508180103236	1
PCYOX1L	-0.783508180103236	1
HIST1H4J	-0.783508180103236	1
PSMG3-AS1	-0.783508180103236	1
FANCB	-0.783508180103236	1
GDAP1	-0.783508180103236	1
GLDC	-0.783508180103236	1
FAM219A	-0.783508180103236	1
RALGPS1	-0.783508180103236	1
C11orf84	-0.783508180103236	1
FDXACB1	-0.783508180103236	1
AC004817.3	-0.783508180103236	1
C15orf53	-0.783508180103236	1
GDPGP1	-0.783508180103236	1
AC026401.3	-0.783508180103236	1
ACTL10	-0.783508180103236	1
SMIM24	-0.783508180103236	1
ERP27	-0.783508180103236	1
SYP	-0.783508180103236	1
GIMAP1	-0.774773370125628	0.192362657629037
TRAF1	-0.771333466157135	1
BRCA2	-0.7662301886714	1
AP1B1	-0.764649152851921	1
CUL4A	-0.764649152851921	1
AP1G2	-0.76274961993644	0.873422250058033
RBAK-RBAKDN	-0.76274961993644	1
PPP1R18	-0.761648746139497	0.075160814710149
MFNG	-0.760424566990196	0.987735071857975
MRPL39	-0.760424566990196	1
FANCL	-0.760424566990196	1
TESPA1	-0.759529317168796	0.781662385390513
SELENOI	-0.757512971570291	1
SLC25A22	-0.757512971570291	1
S100A1	-0.757512971570291	1
