	log2FoldChange	fdr
MIAT	-2.24951959935931	0.003044723349695
PTCD3	-2.2388723551598	1
ZNF580	-2.2388723551598	1
ESS2	-2.2388723551598	1
PTOV1	-2.2388723551598	1
IL10	-2.2388723551598	1
HAVCR2	-2.23244608600037	1
MTHFR	-2.20645087746742	1
TMEM214	-2.20645087746742	1
ELP4	-2.20645087746742	1
TOE1	-2.20645087746742	1
PDRG1	-2.18442457113743	1
EBPL	-2.17328401353223	1
DOHH	-2.17328401353223	1
RABGGTA	-2.17328401353223	1
EIF2D	-2.17328401353223	1
KLF2	-2.14960501706272	0.01381738703755
PDHB	-2.13933668160889	1
ZNF44	-2.13933668160889	1
ZNF254	-2.13933668160889	1
MPST	-2.13933668160889	1
NDUFAF1	-2.13933668160889	1
HERC5	-2.12398871727546	0.126785748125927
NFYC	-2.12205869017705	1
SUPT3H	-2.12205869017705	1
INTS11	-2.10457126344821	1
PRPSAP1	-2.10457126344821	1
MYC	-2.10457126344821	1
ORC4	-2.10457126344821	1
SLC33A1	-2.10457126344821	1
IDH3A	-2.10457126344821	1
CDIP1	-2.10457126344821	1
GPR137B	-2.10457126344821	1
ASB2	-2.10457126344821	1
CLPTM1L	-2.09279409567186	0.787240963295811
OSTM1	-2.08686926171475	1
HNRNPLL	-2.08686926171475	1
MBD4	-2.06894735371749	1
ACP5	-2.06894735371749	1
SETD1B	-2.06894735371749	1
TTC32	-2.06894735371749	1
FAM50B	-2.06894735371749	1
MARK4	-2.06894735371749	1
ETS2	-2.06894735371749	1
AL160400.1	-2.06894735371749	1
USP38	-2.06894735371749	1
C10orf76	-2.06894735371749	1
DNPEP	-2.04469980747082	0.991351021670176
PLRG1	-2.03242147769238	1
ALKBH3	-2.03242147769238	1
STRN	-2.03242147769238	1
MED14	-2.03242147769238	1
OAZ2	-2.03242147769238	1
HCFC2	-2.03242147769238	1
TIFA	-2.03242147769238	1
MTIF3	-2.0057535272303	0.635579243361216
VKORC1L1	-1.99494677227372	1
FANCF	-1.99494677227372	1
NAA40	-1.99494677227372	1
AAGAB	-1.99494677227372	1
FXR2	-1.99494677227372	1
BLZF1	-1.99494677227372	1
SENP2	-1.99494677227372	1
PDLIM5	-1.99494677227372	1
CEP162	-1.99494677227372	1
FTSJ3	-1.99494677227372	1
MAST3	-1.99494677227372	1
SRF	-1.99494677227372	1
SRGAP2	-1.99494677227372	1
DPYSL2	-1.99494677227372	1
PHKG1	-1.99494677227372	1
DHX30	-1.97583794932601	1
MX2	-1.96511154273295	0.028968982836607
SNRNP40	-1.95647262445908	1
THAP4	-1.95647262445908	1
CHKB	-1.95647262445908	1
BTBD10	-1.95647262445908	1
VCAM1	-1.95647262445908	1
ALG5	-1.93684381771015	1
GAB3	-1.93288580414146	0.314710555983137
SYNCRIP	-1.91694426027244	0.200213081778787
KDM3B	-1.91694426027244	1
UBE3C	-1.91694426027244	1
URM1	-1.91694426027244	1
TPRG1L	-1.91694426027244	1
LIPT1	-1.91694426027244	1
GTF2H2C	-1.91694426027244	1
MOSPD3	-1.91694426027244	1
STK38L	-1.91694426027244	1
ADNP2	-1.91694426027244	1
ALDH16A1	-1.91694426027244	1
C12orf73	-1.91694426027244	1
CSNK1G1	-1.91694426027244	1
IRF4	-1.91694426027244	1
APOL2	-1.90689059560852	0.692501679645783
TNPO1	-1.90352374451012	1
CFAP97	-1.89676637833481	0.76149437784001
ACSL5	-1.8763022757751	1
TECPR1	-1.8763022757751	1
QSOX1	-1.8763022757751	1
IDNK	-1.8763022757751	1
XPO4	-1.8763022757751	1
NARFL	-1.8763022757751	1
STYXL1	-1.8763022757751	1
RNF11	-1.8763022757751	1
CENPF	-1.8763022757751	1
GTF3C3	-1.8763022757751	1
ZC3H12D	-1.8763022757751	1
FAM120B	-1.8763022757751	1
KCTD9	-1.8763022757751	1
KLHL9	-1.8763022757751	1
POLR3A	-1.8763022757751	1
ZNF200	-1.8763022757751	1
ZSCAN32	-1.8763022757751	1
OSBPL7	-1.8763022757751	1
ZNF600	-1.8763022757751	1
DOPEY1	-1.8763022757751	1
CAPS	-1.8763022757751	1
TCTEX1D2	-1.8763022757751	1
TIMD4	-1.8763022757751	1
RANGRF	-1.8555437156083	1
RASSF3	-1.8555437156083	1
PFKL	-1.8555437156083	1
SMC6	-1.8555437156083	1
PDCD1	-1.83448210008047	1
ITGB3BP	-1.83448210008047	1
DCAF12	-1.83448210008047	1
PES1	-1.83448210008047	1
RBM15	-1.83448210008047	1
NOTCH2	-1.83448210008047	1
ATG9A	-1.83448210008047	1
SLC25A20	-1.83448210008047	1
PXK	-1.83448210008047	1
NAF1	-1.83448210008047	1
PAXIP1-AS1	-1.83448210008047	1
PHYH	-1.83448210008047	1
AREL1	-1.83448210008047	1
ARL17A	-1.83448210008047	1
ZNF266	-1.83448210008047	1
BCL2L13	-1.83448210008047	1
TAMM41	-1.83448210008047	1
AGFG2	-1.83448210008047	1
SPIDR	-1.83448210008047	1
STT3A	-1.83448210008047	1
WBP1L	-1.83448210008047	1
SBK1	-1.83448210008047	1
LRRC75A	-1.83448210008047	1
RASSF2	-1.83448210008047	1
PTPRJ	-1.8131084492879	1
MAN1A1	-1.8131084492879	1
APIP	-1.8131084492879	1
RAB35	-1.8131084492879	1
STARD3	-1.8131084492879	1
RNF219	-1.8131084492879	1
FBXO21	-1.8131084492879	1
SARS	-1.79141337818858	0.635579243361216
RPF1	-1.79141337818858	1
EMC4	-1.79141337818858	1
TBC1D10A	-1.79141337818858	1
PDK1	-1.79141337818858	1
MAIP1	-1.79141337818858	1
C16orf62	-1.79141337818858	1
SH3GL1	-1.79141337818858	1
ARMC6	-1.79141337818858	1
ZNF3	-1.79141337818858	1
RFX3	-1.79141337818858	1
RPS6KA4	-1.79141337818858	1
TRDMT1	-1.79141337818858	1
NAGPA	-1.79141337818858	1
HIRA	-1.79141337818858	1
AC008124.1	-1.79141337818858	1
ZNF426	-1.79141337818858	1
CENPM	-1.79141337818858	1
DOK1	-1.79141337818858	1
PRPS2	-1.79141337818858	1
CPNE2	-1.79141337818858	1
SYTL2	-1.77676660222418	1
NT5C3A	-1.77255435093727	0.370937495637249
CTU1	-1.76938707185859	1
ARL3	-1.76938707185859	1
NNT	-1.76938707185859	1
ZNF652	-1.75824651425338	1
VMA21	-1.74701925883013	1
GABARAP	-1.74701925883013	1
CYB5R3	-1.74701925883013	1
SGMS1	-1.74701925883013	1
GTF3C2	-1.74701925883013	1
TMEM42	-1.74701925883013	1
TMEM115	-1.74701925883013	1
HEMK1	-1.74701925883013	1
PIK3R4	-1.74701925883013	1
RPUSD4	-1.74701925883013	1
ZDHHC16	-1.74701925883013	1
COX15	-1.74701925883013	1
MAP3K12	-1.74701925883013	1
PGAM5	-1.74701925883013	1
DHRS12	-1.74701925883013	1
MIEF1	-1.74701925883013	1
NIPSNAP2	-1.74701925883013	1
C1orf132	-1.74701925883013	1
WDR92	-1.74701925883013	1
CCNG2	-1.74701925883013	1
HIVEP1	-1.74701925883013	1
C3AR1	-1.74701925883013	1
IGFLR1	-1.74701925883013	1
MTOR	-1.74701925883013	1
FAM118A	-1.74170545893366	0.096656951967206
HSD17B11	-1.73191236643992	1
MICU2	-1.73191236643992	1
TM2D2	-1.72429918233004	1
PPIL3	-1.72429918233004	1
CASP2	-1.72429918233004	1
ANKRA2	-1.72429918233004	1
OXA1L	-1.72429918233004	1
C1orf56	-1.7197119128344	1
UPF1	-1.71664560978661	1
ANKRD13C	-1.71664560978661	1
TMEM106B	-1.701215569217	1
ZBTB25	-1.701215569217	1
GPX7	-1.701215569217	1
PLEKHA5	-1.701215569217	1
YAE1D1	-1.701215569217	1
CD101	-1.701215569217	1
CLASP2	-1.701215569217	1
NECTIN3	-1.701215569217	1
C6orf136	-1.701215569217	1
DHRSX	-1.701215569217	1
ZNF510	-1.701215569217	1
SENP1	-1.701215569217	1
BBS2	-1.701215569217	1
PET117	-1.701215569217	1
SEC23B	-1.701215569217	1
ZNF136	-1.701215569217	1
SLFN12	-1.701215569217	1
MIR222HG	-1.701215569217	1
SYTL3	-1.69603533011132	0.974390497963009
KLRC1	-1.69187770463767	1
COX16	-1.68953376416937	1
CRELD2	-1.68561871416599	1
STRAP	-1.68113132317367	1
ZNRF2	-1.68113132317367	1
PRF1	-1.67775659639302	0.002335912330322
HIBCH	-1.67775659639302	1
ANAPC10	-1.67775659639302	1
OXR1	-1.67775659639302	1
SKI	-1.66985139830767	1
SAP30BP	-1.66985139830767	1
ST6GALNAC6	-1.66985139830767	1
MAEA	-1.65390985443865	1
ZDHHC2	-1.65390985443865	1
NOLC1	-1.65390985443865	1
CMTR2	-1.65390985443865	1
HELLS	-1.65390985443865	1
ABCD2	-1.65390985443865	1
TUBGCP4	-1.65390985443865	1
PVRIG	-1.65390985443865	1
TOP3B	-1.65390985443865	1
GOLPH3L	-1.65390985443865	1
STK40	-1.65390985443865	1
PTBP2	-1.65390985443865	1
SPON2	-1.65390985443865	1
C7orf43	-1.65390985443865	1
MTA2	-1.65390985443865	1
GRK5	-1.65390985443865	1
CSAD	-1.65390985443865	1
ZNF598	-1.65390985443865	1
PLIN3	-1.65390985443865	1
C2CD3	-1.65390985443865	1
IL15RA	-1.65390985443865	1
ADK	-1.65390985443865	1
ZNF587	-1.65390985443865	1
ANKRD54	-1.65390985443865	1
SLC35F6	-1.65390985443865	1
GBP1	-1.65080394357083	0.011023266962465
RSRC1	-1.64425968440493	1
CYP20A1	-1.63779018907537	1
IFI44L	-1.63329957476336	0.000877330214936
SDR39U1	-1.62966230819197	1
CCAR2	-1.62966230819197	1
HCFC1	-1.62966230819197	1
DR1	-1.62148837674627	0.312514179603717
MCOLN2	-1.62148837674627	1
MYD88	-1.6050002539577	1
KIAA1143	-1.6050002539577	1
ATF7	-1.6050002539577	1
KIAA0100	-1.6050002539577	1
FRMD8	-1.6050002539577	1
TAF1B	-1.6050002539577	1
AGO1	-1.6050002539577	1
DEAF1	-1.6050002539577	1
TTPAL	-1.6050002539577	1
ZNF557	-1.6050002539577	1
C3orf62	-1.6050002539577	1
CC2D1B	-1.6050002539577	1
TATDN3	-1.6050002539577	1
C11orf21	-1.6050002539577	1
APBB1	-1.6050002539577	1
TRPT1	-1.6050002539577	1
BCAS3	-1.6050002539577	1
SLX4IP	-1.6050002539577	1
IRF2BP1	-1.6050002539577	1
ZNF444	-1.6050002539577	1
KAT2B	-1.59501616538508	1
C5orf24	-1.58832151281107	1
ZNF267	-1.58832151281107	1
SELL	-1.58352052654725	1
AGA	-1.57990927299487	1
VNN2	-1.57990927299487	1
SEC24C	-1.57990927299487	1
SZT2	-1.57990927299487	1
ERGIC3	-1.57144769424668	1
C16orf54	-1.56293619439116	1
UQCRC2	-1.5617161562289	0.654715851500459
UTP6	-1.55437418088774	1
THEMIS2	-1.55437418088774	1
TMEM251	-1.55437418088774	1
CERK	-1.55437418088774	1
GABPA	-1.55437418088774	1
TMEM65	-1.55437418088774	1
USP19	-1.55437418088774	1
BOLA1	-1.55437418088774	1
UBE2T	-1.55437418088774	1
SERTAD2	-1.55437418088774	1
POU5F2	-1.55437418088774	1
ICK	-1.55437418088774	1
GPR174	-1.55437418088774	1
MSC	-1.55437418088774	1
MTSS1	-1.55437418088774	1
RECK	-1.55437418088774	1
LPCAT3	-1.55437418088774	1
EIF2AK4	-1.55437418088774	1
TIPIN	-1.55437418088774	1
NUDT7	-1.55437418088774	1
PCMTD2	-1.55437418088774	1
ZNF529	-1.55437418088774	1
LINC00528	-1.55437418088774	1
Z97192.1	-1.55437418088774	1
MTF1	-1.55437418088774	1
TSPAN2	-1.55437418088774	1
SPOPL	-1.55437418088774	1
DIAPH2	-1.55437418088774	1
CRYL1	-1.55437418088774	1
MIATNB	-1.55437418088774	1
SMC2	-1.55437418088774	1
RAB27B	-1.55437418088774	1
ZNF570	-1.55437418088774	1
PPP1R12B	-1.55437418088774	1
ZYG11B	-1.55437418088774	1
NSRP1	-1.54143512518023	1
ECI1	-1.5370961894559	1
IGLC3	-1.53551515363642	0.175343324152768
UBA7	-1.53361562072093	1
HTATIP2	-1.52837897235479	1
TRAPPC12	-1.52837897235479	1
ZNF335	-1.52837897235479	1
HIVEP2	-1.52837897235479	1
FDFT1	-1.51520358360706	1
GPR18	-1.51520358360706	1
PARP15	-1.5019067609936	1
SEL1L	-1.5019067609936	1
GIMAP8	-1.5019067609936	1
ATG10	-1.5019067609936	1
NFKBIE	-1.5019067609936	1
PGAP2	-1.5019067609936	1
SGPP1	-1.5019067609936	1
NUDT19	-1.5019067609936	1
FHL3	-1.5019067609936	1
RUSC1	-1.5019067609936	1
MTERF1	-1.5019067609936	1
PJA1	-1.5019067609936	1
TCEAL4	-1.5019067609936	1
EIF3J-AS1	-1.5019067609936	1
CTU2	-1.5019067609936	1
TAF4	-1.5019067609936	1
ZNF569	-1.5019067609936	1
TRGV2	-1.5019067609936	1
LAG3	-1.49275506262407	0.004021573782125
FBXO7	-1.48848624523128	1
SLIRP	-1.47973537999498	0.373146497597009
RPE	-1.47493971339333	1
BLOC1S5	-1.47493971339333	1
PSMD10	-1.47493971339333	1
TMEM222	-1.47493971339333	1
METTL18	-1.47493971339333	1
RAD17	-1.47493971339333	1
INTS1	-1.47493971339333	1
SNX13	-1.47493971339333	1
MBNL2	-1.47493971339333	1
IFNAR1	-1.46126477649625	1
CUL2	-1.44745897697122	1
PLPBP	-1.44745897697122	1
RBMX2	-1.44745897697122	1
ZDHHC18	-1.44745897697122	1
TTC9C	-1.44745897697122	1
WWC3	-1.44745897697122	1
MYO5A	-1.44745897697122	1
C16orf87	-1.44745897697122	1
PUDP	-1.44745897697122	1
SASS6	-1.44745897697122	1
TBC1D13	-1.44745897697122	1
ST20	-1.44745897697122	1
ZNF646	-1.44745897697122	1
LRFN3	-1.44745897697122	1
LRRC8D	-1.44745897697122	1
PEX11B	-1.44745897697122	1
GBA	-1.44745897697122	1
CDCA7	-1.44745897697122	1
FARSB	-1.44745897697122	1
CCRL2	-1.44745897697122	1
XRCC4	-1.44745897697122	1
SLC35B3	-1.44745897697122	1
B3GAT2	-1.44745897697122	1
LY96	-1.44745897697122	1
ST6GALNAC4	-1.44745897697122	1
BBS4	-1.44745897697122	1
MTG2	-1.44745897697122	1
LAIR1	-1.44745897697122	1
TNFSF13B	-1.44745897697122	1
ASB7	-1.44745897697122	1
ESR2	-1.44745897697122	1
MAST4	-1.44745897697122	1
NAPA	-1.4388969634678	1
CSNK1D	-1.43351978601335	1
MDH2	-1.43224588302471	0.224106432894131
MOB2	-1.4315174331022	1
HSF1	-1.42884329880388	1
ACADVL	-1.42509116394277	1
NHLRC3	-1.41944460080162	1
DTYMK	-1.41944460080162	1
ZDHHC4	-1.41944460080162	1
GTF2H1	-1.41944460080162	1
ACSS1	-1.41944460080162	1
APOL3	-1.40998427155256	1
DHX15	-1.40998427155256	1
ABLIM1	-1.40998427155256	1
CTNNBL1	-1.40523074158192	1
HLA-DQA1	-1.39221686668466	0.03378303818729
TXNDC9	-1.39087544860486	1
RNF220	-1.39087544860486	1
PLEKHO2	-1.39087544860486	1
FCRL3	-1.39087544860486	1
CCDC43	-1.39087544860486	1
KPNA1	-1.39087544860486	1
IL6ST	-1.39087544860486	1
RUNDC1	-1.39087544860486	1
RBM12B	-1.39087544860486	1
ABCC10	-1.39087544860486	1
SLC4A2	-1.39087544860486	1
PATJ	-1.39087544860486	1
SLC16A1	-1.39087544860486	1
ZUFSP	-1.39087544860486	1
STXBP5	-1.39087544860486	1
MAFK	-1.39087544860486	1
RBAK	-1.39087544860486	1
POLD2	-1.39087544860486	1
SLC35B4	-1.39087544860486	1
PDHX	-1.39087544860486	1
UHRF1BP1L	-1.39087544860486	1
MPI	-1.39087544860486	1
UBALD1	-1.39087544860486	1
SNAI3	-1.39087544860486	1
ARSG	-1.39087544860486	1
CNPY4	-1.39087544860486	1
ANXA5	-1.38702312310925	0.107768904733203
FASLG	-1.38642954357366	0.351586001087454
PYROXD1	-1.38260783262125	1
HLA-DMB	-1.37928747432964	1
KPNA3	-1.37928747432964	1
MRPL19	-1.37637587890974	1
KDSR	-1.37637587890974	1
ABCG1	-1.37151012373792	1
ADA	-1.36760566928201	1
DAXX	-1.36440323724366	1
PEF1	-1.36172910294534	1
TBC1D1	-1.36172910294534	1
LETM1	-1.36172910294534	1
GK5	-1.36172910294534	1
GDE1	-1.36172910294534	1
APOBEC3F	-1.36172910294534	1
UBXN7	-1.36172910294534	1
C6orf47	-1.36172910294534	1
AASDH	-1.36172910294534	1
ZYX	-1.35188131698899	0.096656951967206
LIMS1	-1.35188131698899	1
PPP3R1	-1.35188131698899	1
THAP1	-1.35188131698899	1
AC246785.3	-1.35188131698899	1
AP1G2	-1.34905527291023	1
ATP2B1-AS1	-1.34693210101726	1
UBE2R2	-1.34693210101726	1
PDE3B	-1.34693210101726	1
IFIT1	-1.34436548400712	0.476696257240826
STOM	-1.34156780838048	0.538895728701131
MX1	-1.33963533209472	0.034465608966376
CLIP1	-1.33198175955129	1
PSMD6	-1.33198175955129	1
RBM38	-1.33198175955129	1
WASHC4	-1.33198175955129	1
SPNS3	-1.33198175955129	1
UBE2W	-1.33198175955129	1
EIF2B4	-1.33198175955129	1
RAP1GDS1	-1.33198175955129	1
IL4R	-1.33198175955129	1
PDZD8	-1.33198175955129	1
LINC00239	-1.33198175955129	1
TRERF1	-1.33198175955129	1
FAM76A	-1.33198175955129	1
ATG13	-1.33198175955129	1
RUFY2	-1.33198175955129	1
ZNF562	-1.33198175955129	1
PUSL1	-1.33198175955129	1
GPSM2	-1.33198175955129	1
E2F6	-1.33198175955129	1
MCCC1	-1.33198175955129	1
NUP155	-1.33198175955129	1
PMS2	-1.33198175955129	1
DPY19L1	-1.33198175955129	1
LACTB2	-1.33198175955129	1
RNF141	-1.33198175955129	1
TKFC	-1.33198175955129	1
TUT1	-1.33198175955129	1
BTRC	-1.33198175955129	1
PPRC1	-1.33198175955129	1
MLST8	-1.33198175955129	1
PAGR1	-1.33198175955129	1
PARD6A	-1.33198175955129	1
GSDMB	-1.33198175955129	1
RARA	-1.33198175955129	1
MAP2K6	-1.33198175955129	1
NPC1	-1.33198175955129	1
PARVB	-1.33198175955129	1
MRI1	-1.33198175955129	1
C3orf14	-1.33198175955129	1
PDK3	-1.33198175955129	1
ERI1	-1.33198175955129	1
MXI1	-1.33198175955129	1
NDRG3	-1.33198175955129	1
CCDC50	-1.33198175955129	1
KLHL2	-1.33198175955129	1
AL136295.5	-1.33198175955129	1
ALG1	-1.33198175955129	1
EPHB6	-1.33198175955129	1
MED13	-1.31856124378896	1
SEC11C	-1.31776790033159	0.473618224548429
DTX3L	-1.31776790033159	0.955238972135104
DDA1	-1.31687486716108	1
PEX16	-1.31687486716108	1
ATPAF1	-1.31180387761365	1
HAUS1	-1.31180387761365	1
UCHL3	-1.30773421330461	1
ASNSD1	-1.30160811050777	1
FAM214A	-1.30160811050777	1
ARHGAP17	-1.30160811050777	1
CLIC5	-1.30160811050777	1
PYM1	-1.30160811050777	1
DPP9	-1.30160811050777	1
TRAPPC11	-1.30160811050777	1
TP53INP1	-1.30160811050777	1
R3HDM2	-1.29450705413262	1
MGAT1	-1.29391371871777	1
LSM6	-1.29321218938671	0.351586001087454
PPT1	-1.29133977505394	1
CBL	-1.29133977505394	1
PPP3CB	-1.29133977505394	1
TMEM156	-1.29133977505394	1
G6PD	-1.29133977505394	1
PRKCQ	-1.29133977505394	1
NRDE2	-1.29133977505394	1
SREBF1	-1.29133977505394	1
MUS81	-1.29133977505394	1
TRIM25	-1.29133977505394	1
SVIP	-1.28617806993816	0.723216940396779
SH2D3C	-1.28617806993816	1
S100PBP	-1.28307215907034	1
MFN1	-1.28307215907034	1
UQCRC1	-1.27058121488714	1
SNRNP35	-1.27058121488714	1
FBRS	-1.27058121488714	1
POP7	-1.27058121488714	1
RETREG3	-1.27058121488714	1
MAD2L1BP	-1.27058121488714	1
THAP3	-1.27058121488714	1
MFSD5	-1.27058121488714	1
ZNF397	-1.27058121488714	1
CCDC97	-1.27058121488714	1
CLCN3	-1.27058121488714	1
PCIF1	-1.27058121488714	1
THUMPD2	-1.27058121488714	1
NPRL2	-1.27058121488714	1
SNX18	-1.27058121488714	1
CAMTA2	-1.27058121488714	1
ARL13B	-1.27058121488714	1
P2RX4	-1.27058121488714	1
CRIP2	-1.27058121488714	1
PCCB	-1.27058121488714	1
JHY	-1.27058121488714	1
THOP1	-1.27058121488714	1
TBP	-1.27058121488714	1
RIPK2	-1.27058121488714	1
GPR180	-1.27058121488714	1
MTFMT	-1.27058121488714	1
PPCDC	-1.27058121488714	1
TMEM68	-1.27058121488714	1
GNPAT	-1.26359478457104	1
LAP3	-1.26159243165989	1
MT-ND6	-1.26159243165989	1
MRPS31	-1.2600888410695	1
CTBP1	-1.25798117810751	1
STAT1	-1.25091014890397	0.004819724352341
CLIC3	-1.24951959935931	1
AC058791.1	-1.24951959935931	1
MED16	-1.24951959935931	1
CISD1	-1.24951959935931	1
TMEM138	-1.24951959935931	1
AQR	-1.24951959935931	1
RTP4	-1.24527012635796	1
FUBP1	-1.24344508494963	1
NGDN	-1.24344508494963	1
IER3IP1	-1.2388723551598	1
MAP3K8	-1.2388723551598	1
FCHSD1	-1.2388723551598	1
HELQ	-1.2388723551598	1
PAPD5	-1.2388723551598	1
MTX1	-1.2388723551598	1
ING5	-1.2388723551598	1
SIDT1	-1.2388723551598	1
RNF121	-1.2388723551598	1
AFG3L2	-1.2388723551598	1
HAPLN3	-1.2388723551598	1
ENOPH1	-1.22814594856675	1
RNF138	-1.22814594856675	1
RNF38	-1.22814594856675	1
DDX10	-1.22814594856675	1
WDR6	-1.22814594856675	1
CKS2	-1.22814594856675	1
MFSD6	-1.22814594856675	1
SERPINB1	-1.22599106386307	1
MSL1	-1.22506655563477	1
PERP	-1.22506655563477	1
DDX60	-1.2242255791954	0.684576473851515
OAS1	-1.21168752583357	1
SPCS3	-1.20645087746743	0.569860882970906
S1PR4	-1.20645087746743	1
ABT1	-1.20645087746743	1
IPCEF1	-1.20645087746743	1
RELA	-1.20645087746743	1
CCS	-1.20645087746743	1
MKNK2	-1.20645087746743	1
MRPS23	-1.20645087746743	1
NF1	-1.20645087746743	1
VAV1	-1.20645087746743	1
SLC1A5	-1.20645087746743	1
POM121C	-1.20645087746743	1
SRBD1	-1.20645087746743	1
TADA2B	-1.20645087746743	1
CYB5R4	-1.20645087746743	1
FCF1	-1.20645087746743	1
DEXI	-1.20645087746743	1
RNF146	-1.20645087746743	1
TBRG4	-1.20645087746743	1
APTX	-1.20645087746743	1
DCAF10	-1.20645087746743	1
PIP4K2C	-1.20645087746743	1
GOLGA5	-1.20645087746743	1
UNC119	-1.20645087746743	1
SUGP1	-1.20645087746743	1
LINC02273	-1.20645087746743	1
ZNF277	-1.20645087746743	1
LSM14B	-1.20645087746743	1
OCEL1	-1.20645087746743	1
PGD	-1.20645087746743	1
EVA1B	-1.20645087746743	1
SETDB1	-1.20645087746743	1
XPR1	-1.20645087746743	1
NCKIPSD	-1.20645087746743	1
GMPPB	-1.20645087746743	1
SHQ1	-1.20645087746743	1
LXN	-1.20645087746743	1
RMND5B	-1.20645087746743	1
NFYA	-1.20645087746743	1
PEX7	-1.20645087746743	1
CLP1	-1.20645087746743	1
GRAMD1B	-1.20645087746743	1
ZNF140	-1.20645087746743	1
NAXD	-1.20645087746743	1
NLE1	-1.20645087746743	1
SLC26A11	-1.20645087746743	1
SS18L1	-1.20645087746743	1
MED26	-1.20645087746743	1
ZNF71	-1.20645087746743	1
DOPEY2	-1.20645087746743	1
NRBP2	-1.20645087746743	1
ARHGAP10	-1.20645087746743	1
TRGV3	-1.20645087746743	1
ABL1	-1.20645087746743	1
SNTA1	-1.20645087746743	1
ADH5	-1.19705217946518	1
NDUFS4	-1.19547975964642	1
UBA2	-1.19547975964642	1
RNF145	-1.19547975964642	1
SMIM19	-1.19327548871969	1
SHKBP1	-1.19327548871969	1
HLA-DRB1	-1.19034246123214	0.001670582698858
SMIM12	-1.18996275467886	1
KPNA4	-1.18759185021611	1
SLAMF6	-1.18442457113743	1
COG5	-1.18442457113743	1
LRRFIP2	-1.18442457113743	1
SLC25A28	-1.18442457113743	1
KIF3B	-1.18442457113743	1
HDAC2	-1.18442457113743	1
KRAS	-1.18125032334228	1
ACOT8	-1.17997866610624	1
PANK3	-1.17997866610624	1
MECP2	-1.17700709957495	0.326239255501279
DPP8	-1.17700709957495	1
AP3S1	-1.175862557634	1
TXNL1	-1.17525625586383	1
PANK2	-1.17328401353223	1
MTX2	-1.17328401353223	1
PCNA	-1.17328401353223	1
TIMM23	-1.17328401353223	1
ABHD13	-1.17328401353223	1
APPBP2	-1.17328401353223	1
