	log2FoldChange	fdr
SYNPO2	-5.70439773170978	0.353953610156692
PHYHD1	-5.70439773170978	0.353953610156692
MTCL1	-5.70439773170978	0.353953610156692
MYLK	-5.70439773170978	0.408198954761859
LAMA2	-5.70439773170978	0.408198954761859
EFEMP2	-5.70439773170978	0.408198954761859
ISLR	-5.70439773170978	0.408198954761859
PARVA	-5.70439773170978	0.408198954761859
ENC1	-5.70439773170978	1
SMOC2	-5.70439773170978	1
NUDT11	-5.70439773170978	1
SLC2A10	-5.70439773170978	1
MSX1	-5.70439773170978	1
MINDY4	-5.70439773170978	1
TRBV19	-5.70439773170978	1
JAM3	-5.70439773170978	1
TEAD1	-5.70439773170978	1
CAPN5	-5.70439773170978	1
PPM1H	-5.70439773170978	1
GNA11	-5.70439773170978	1
KLHDC8A	-5.70439773170978	1
FER	-5.70439773170978	1
CASC15	-5.70439773170978	1
PRKAR2B	-5.70439773170978	1
ZNF618	-5.70439773170978	1
MEGF11	-5.70439773170978	1
DSEL	-5.70439773170978	1
AF127577.4	-5.70439773170978	1
CYP2U1	-5.70439773170978	1
MDFI	-5.70439773170978	1
TMEM47	-5.70439773170978	1
BMP4	-5.70439773170978	1
HSPB6	-5.70439773170978	1
KIF20A	-5.70439773170978	1
DOCK5	-5.70439773170978	1
AMOTL1	-5.70439773170978	1
PRR19	-5.70439773170978	1
BAMBI	-5.70439773170978	1
ACSBG1	-5.70439773170978	1
ATP2C2	-5.70439773170978	1
PAQR7	-5.70439773170978	1
CTH	-5.70439773170978	1
NKAPL	-5.70439773170978	1
STARD13	-5.70439773170978	1
RSPH9	-5.70439773170978	1
SCARB1	-5.70439773170978	1
PALD1	-5.70439773170978	1
PDIA5	-5.70439773170978	1
DLK1	-5.70439773170978	1
C17orf51	-5.70439773170978	1
FMO1	-5.70439773170978	1
NAV1	-5.70439773170978	1
CD34	-5.70439773170978	1
CLDN11	-5.70439773170978	1
PRRT1	-5.70439773170978	1
AQP1	-5.70439773170978	1
LINC00997	-5.70439773170978	1
GALNT8	-5.70439773170978	1
RBPMS2	-5.70439773170978	1
ZFYVE9	-5.70439773170978	1
FMOD	-5.70439773170978	1
BBS5	-5.70439773170978	1
HRH1	-5.70439773170978	1
KLHDC8B	-5.70439773170978	1
WNT5A	-5.70439773170978	1
DCBLD2	-5.70439773170978	1
FAM198B	-5.70439773170978	1
IL20RA	-5.70439773170978	1
TRIM6	-5.70439773170978	1
FXYD6	-5.70439773170978	1
TMPRSS13	-5.70439773170978	1
FZD2	-5.70439773170978	1
SEPT4	-5.70439773170978	1
COLEC12	-5.70439773170978	1
SNX7	-5.70439773170978	1
ACKR3	-5.70439773170978	1
PDE5A	-5.70439773170978	1
AC008393.1	-5.70439773170978	1
AC234772.3	-5.70439773170978	1
FITM1	-5.70439773170978	1
AL136295.6	-5.70439773170978	1
EXOC3L1	-5.70439773170978	1
FABP3	-5.70439773170978	1
KIRREL1	-5.70439773170978	1
RASAL2	-5.70439773170978	1
LRRN2	-5.70439773170978	1
CHN2	-5.70439773170978	1
ACSS3	-5.70439773170978	1
DZIP1	-5.70439773170978	1
LINC00924	-5.70439773170978	1
MTSS1L	-5.70439773170978	1
KIR3DL2	-5.70439773170978	1
COL7A1	-5.70439773170978	1
FBXL7	-5.70439773170978	1
OSMR	-5.70439773170978	1
ALDH1L2	-5.70439773170978	1
C1S	-5.56689420795984	0.006988396104001
IGFBP7	-5.5468564547233	1.1991592761366E-06
EMP1	-5.53447273026747	0.407508576090139
TAGLN	-5.51997316057235	1.37952012007189E-05
COL6A1	-5.51175265376738	0.000694217703532
PPP1R14A	-5.44136332587598	0.191131466062631
CRISPLD2	-5.44136332587598	0.481490450784453
COL4A1	-5.38246963682242	0.359746726874524
COL6A3	-5.28936023243093	0.002637241993543
VSTM4	-5.28936023243093	0.086391844157608
PPIC	-5.28936023243093	0.522484283846678
PAPSS2	-5.28936023243093	1
GLT8D2	-5.28936023243093	1
HPCAL4	-5.28936023243093	1
TXLNB	-5.28936023243093	1
CCL11	-5.28936023243093	1
GNG12	-5.28936023243093	1
KCNE3	-5.28936023243093	1
ARHGEF25	-5.28936023243093	1
SPARC	-5.23873415936096	2.11205826400124E-06
MMP23B	-5.21897090453953	0.901066161061705
NRP2	-5.11943523098862	0.121922897794672
ENAH	-5.11943523098862	0.135530880475168
FHL2	-5.11943523098862	0.412961247478804
FBLIM1	-5.11943523098862	0.507985861017859
OBSL1	-5.11943523098862	0.507985861017859
ARX	-5.11943523098862	0.507985861017859
TMEM98	-5.11943523098862	0.507985861017859
PTPRG	-5.11943523098862	0.507985861017859
ARMCX1	-5.11943523098862	0.507985861017859
PALLD	-5.11943523098862	0.507985861017859
ZNF703	-5.11943523098862	0.507985861017859
PLXDC2	-5.11943523098862	0.507985861017859
TEC	-5.11943523098862	1
USP44	-5.11943523098862	1
ZNF667-AS1	-5.11943523098862	1
SGCE	-5.11943523098862	1
RBFOX2	-5.11943523098862	1
WIPF3	-5.11943523098862	1
ENPEP	-5.11943523098862	1
LRP11	-5.11943523098862	1
UHRF1	-5.11943523098862	1
CCL2	-5.0829093549635	0.00017616955694
GSTA4	-5.02632582659714	0.623389626864828
GOLM1	-5.02632582659714	0.623389626864828
PKIG	-5.02632582659714	0.623389626864828
LHFPL6	-5.02632582659714	1
MMP2	-4.99390434890476	0.164763529415387
MYC	-4.96743213754357	0.016517491564384
PTGIS	-4.96743213754357	0.66442697672532
ROBO3	-4.96743213754357	1
MAPK10	-4.89704280965217	0.495953563035614
AR	-4.89704280965217	1
EMP2	-4.87432273315209	0.165999955209115
CALD1	-4.86486240390302	0.006360227890279
CEBPD	-4.80873439152451	5.73765413309545E-07
PLTP	-4.77839831315355	0.168389932757693
COL5A1	-4.70439773170978	0.046929302356382
GMPR	-4.70439773170978	0.461962627751074
COL12A1	-4.70439773170978	0.66442697672532
TMEM132A	-4.70439773170978	0.66442697672532
LAMC1	-4.70439773170978	0.66442697672532
GJA1	-4.70439773170978	0.66442697672532
MRC2	-4.70439773170978	0.66442697672532
COL5A2	-4.70439773170978	0.66442697672532
EPHX1	-4.70439773170978	0.66442697672532
PPFIBP1	-4.70439773170978	0.66442697672532
CFD	-4.70439773170978	1
GAREM2	-4.70439773170978	1
LIFR	-4.70439773170978	1
SEPT7-AS1	-4.70439773170978	1
TCTN2	-4.70439773170978	1
Z83851.1	-4.70439773170978	1
MME	-4.70439773170978	1
TSPAN7	-4.70439773170978	1
WNK3	-4.70439773170978	1
SDC2	-4.70439773170978	1
KHDRBS3	-4.70439773170978	1
PDZD2	-4.70439773170978	1
SULF1	-4.70439773170978	1
LRRN4CL	-4.70439773170978	1
C11orf95	-4.70439773170978	1
TANC2	-4.70439773170978	1
BTBD3	-4.70439773170978	1
ABO	-4.70439773170978	1
PLBD1	-4.70439773170978	1
ME3	-4.70439773170978	1
EPHA4	-4.70439773170978	1
PALM	-4.70439773170978	1
NEFH	-4.70439773170978	1
DNALI1	-4.70439773170978	1
TIE1	-4.70439773170978	1
EPB41L5	-4.70439773170978	1
ZCWPW2	-4.70439773170978	1
AMOTL2	-4.70439773170978	1
PTPRK	-4.70439773170978	1
ASIC3	-4.70439773170978	1
PHKA1	-4.70439773170978	1
PDGFD	-4.70439773170978	1
DOCK1	-4.70439773170978	1
PWAR6	-4.70439773170978	1
TYRO3	-4.70439773170978	1
CDC42EP5	-4.70439773170978	1
LAMA4	-4.70439773170978	1
CPXM2	-4.70439773170978	1
AC019069.1	-4.70439773170978	1
LAMB2	-4.70439773170978	1
AC139720.1	-4.70439773170978	1
SH3PXD2B	-4.70439773170978	1
IGF1R	-4.70439773170978	1
CCDC189	-4.70439773170978	1
SCARF1	-4.70439773170978	1
GH1	-4.70439773170978	1
ADGRL2	-4.70439773170978	1
DDAH1	-4.70439773170978	1
BOK	-4.70439773170978	1
RAMP1	-4.70439773170978	1
AMIGO1	-4.70439773170978	1
INSR	-4.70439773170978	1
CATSPERE	-4.70439773170978	1
CTDSPL	-4.70439773170978	1
LTBP1	-4.70439773170978	1
FZD1	-4.70439773170978	1
TPH1	-4.70439773170978	1
NPR1	-4.70439773170978	1
TUSC3	-4.70439773170978	1
AIF1L	-4.70439773170978	1
APOE	-4.61289937722428	0
FBLN5	-4.60486205815886	0.66442697672532
TXK	-4.58892051428984	0.199541475192649
SSPN	-4.58892051428984	0.673053922898613
NECTIN2	-4.53447273026746	0.66442697672532
ZBTB10	-4.53447273026746	0.66442697672532
NCKAP5L	-4.53447273026746	0.66442697672532
SCD5	-4.48200531037333	1
RAB13	-4.45647021826619	0.255758552226522
TCEAL9	-4.44136332587598	0.242548143145338
LAMB1	-4.44136332587598	0.734266546046606
NFIX	-4.44136332587598	0.739591316371373
IGFBP5	-4.42428981251704	0.660957545830842
DNAH14	-4.38246963682241	0.670106177758572
PFN2	-4.38246963682241	0.670106177758572
BGN	-4.38246963682241	0.670106177758572
P4HA2	-4.38246963682241	0.670106177758572
AUTS2	-4.38246963682241	1
LRP6	-4.38246963682241	1
TIMP2	-4.36336081387471	0.056936108055633
APP	-4.32588610845605	0.252317125486775
GSTM3	-4.32588610845605	0.776881586152494
LOX	-4.28936023243093	1
RAB3A	-4.28936023243093	1
PLOD2	-4.28936023243093	1
SCAMP5	-4.28936023243093	1
LINC00205	-4.28936023243093	1
C1R	-4.27989990318187	0.002855275952055
SELENOP	-4.25693875473856	0.179810567975984
EFNB1	-4.24496611307248	0.66442697672532
RND3	-4.24496611307248	0.66442697672532
SMIM33	-4.24496611307248	0.792439438529871
CPA5	-4.24496611307248	0.792439438529871
LUM	-4.22635043490513	0.051224908231198
NFIA	-4.18982455888002	0.803284985854675
AC108134.2	-4.14980888003214	0.051224908231198
PTK2	-4.11943523098862	0.794905800015945
SLC12A4	-4.11943523098862	0.794905800015945
ADAMTS1	-4.11943523098862	0.794905800015945
EPB41L2	-4.11943523098862	0.794905800015945
MCC	-4.11943523098862	0.882879859152335
HTRA1	-4.11943523098862	1
PTPN13	-4.11943523098862	1
PIR	-4.11943523098862	1
NT5DC2	-4.11943523098862	1
COL4A5	-4.11943523098862	1
NRP1	-4.11943523098862	1
CSRP2	-4.11943523098862	1
OSBPL1A	-4.11943523098862	1
MARVELD1	-4.11943523098862	1
DEPDC4	-4.11943523098862	1
FERMT2	-4.11943523098862	1
SCG5	-4.11943523098862	1
CLIP3	-4.11943523098862	1
CASKIN2	-4.11943523098862	1
ANKRD24	-4.11943523098862	1
CMBL	-4.11943523098862	1
WTIP	-4.11943523098862	1
FZD4	-4.11943523098862	1
GAL3ST4	-4.11943523098862	1
C11orf74	-4.11943523098862	1
SYNGR1	-4.11943523098862	1
FAM114A1	-4.11943523098862	1
TMEM51	-4.11943523098862	1
MSRB3	-4.11943523098862	1
AC244034.2	-4.11943523098862	1
IFT172	-4.11943523098862	1
CRYBG3	-4.11943523098862	1
TAS2R4	-4.11943523098862	1
SORBS3	-4.11943523098862	1
GNG4	-4.11943523098862	1
GLB1L	-4.11943523098862	1
MAP6	-4.11943523098862	1
CXCL12	-4.11943523098862	1
FGD6	-4.11943523098862	1
PHGDH	-4.11943523098862	1
GPRC5B	-4.11943523098862	1
LHFPL2	-4.11943523098862	1
SBSPON	-4.11943523098862	1
NPR2	-4.11943523098862	1
HSPG2	-4.11943523098862	1
TUFT1	-4.11943523098862	1
RMDN2	-4.11943523098862	1
WDFY3	-4.11943523098862	1
FOSL1	-4.11943523098862	1
AC015813.2	-4.11943523098862	1
MYO15B	-4.11943523098862	1
SLC40A1	-4.05232103513008	0.374261588392716
ITPRIPL2	-4.04143271898735	0.348184415763487
RNASE1	-4.00395801356868	0.201983033450433
NSG1	-4.00395801356868	0.794178862777044
CCDC88A	-3.98819069771037	0.389124745315564
MYL9	-3.96743213754357	0.125758619192439
AEBP1	-3.96743213754357	0.83709729012676
TMEM176A	-3.96743213754357	1
CTSK	-3.96743213754357	1
SLC7A8	-3.96743213754357	1
THSD4	-3.96743213754357	1
CD302	-3.96743213754357	1
CKAP4	-3.96743213754357	1
CAVIN1	-3.96743213754357	1
ANTXR1	-3.96743213754357	1
NCS1	-3.9388629853468	1
CTBP2	-3.9388629853468	1
MYH10	-3.89704280965217	0.9191615770204
TEX9	-3.89704280965217	1
GPX3	-3.89704280965217	1
FRZB	-3.89704280965217	1
NREP	-3.89704280965217	1
KDELR3	-3.89704280965217	1
DMKN	-3.89704280965217	1
LINC02384	-3.89704280965217	1
P3H4	-3.89704280965217	1
FAM49A	-3.89704280965217	1
VAV2	-3.89704280965217	1
CNN3	-3.86789646399266	0.915841766880083
SERPING1	-3.84190125545971	0.025857971083231
PCOLCE	-3.81131293562629	0.899266232082741
MOK	-3.79750713610126	1
NNMT	-3.76579827637392	1
CDKN1C	-3.76579827637392	1
KCTD12	-3.70439773170978	1
BACE1	-3.70439773170978	1
TBC1D24	-3.70439773170978	1
GAB2	-3.70439773170978	1
ARHGAP29	-3.70439773170978	1
ALDH7A1	-3.70439773170978	1
MEST	-3.70439773170978	1
KDELC1	-3.70439773170978	1
MEIS3	-3.70439773170978	1
UBE2E2	-3.70439773170978	1
SLC51A	-3.70439773170978	1
RAB20	-3.70439773170978	1
PLXND1	-3.70439773170978	1
PARD3	-3.70439773170978	1
TTC28	-3.70439773170978	1
SIPA1L2	-3.70439773170978	1
IL17RC	-3.70439773170978	1
SPEF2	-3.70439773170978	1
MAP1B	-3.70439773170978	1
DST	-3.70439773170978	1
FAM20C	-3.70439773170978	1
FKBP9	-3.70439773170978	1
PACSIN3	-3.70439773170978	1
AP000911.1	-3.70439773170978	1
ADCY6	-3.70439773170978	1
AC001226.2	-3.70439773170978	1
AL161431.1	-3.70439773170978	1
PLEKHA4	-3.70439773170978	1
TIMP3	-3.70439773170978	1
SHROOM1	-3.70439773170978	1
IGFBP3	-3.70439773170978	1
TESK2	-3.70439773170978	1
ARHGEF11	-3.70439773170978	1
RGL1	-3.70439773170978	1
TMEM198	-3.70439773170978	1
ATRIP	-3.70439773170978	1
ACY1	-3.70439773170978	1
CACNA1C	-3.70439773170978	1
PCGF2	-3.70439773170978	1
TTYH2	-3.70439773170978	1
RNF144A	-3.70439773170978	1
TPM2	-3.6499499476874	0.208685532591426
MT1G	-3.64854449697626	0.002011126314001
TSPAN18	-3.61693489045944	0.877099482167796
NDN	-3.61693489045944	1
AC008467.1	-3.61693489045944	1
CYR61	-3.58892051428984	1
PBX1	-3.56689420795984	1
SPECC1	-3.56689420795984	1
AKR1C3	-3.53447273026746	0.44918169370369
APBB3	-3.53447273026746	0.517272963800252
WDR34	-3.53447273026746	1
PTPN14	-3.53447273026746	1
GGH	-3.53447273026746	1
AL137003.2	-3.53447273026746	1
PELI3	-3.53447273026746	1
HS3ST1	-3.53447273026746	1
PTGR2	-3.53447273026746	1
CDT1	-3.53447273026746	1
CST3	-3.516770728534	8.98422965491518E-07
FGFR1	-3.50276387054013	1
RARRES2	-3.50276387054013	1
KLF4	-3.48200531037333	1
BIRC5	-3.45647021826619	1
MLF1	-3.38246963682241	1
GABBR1	-3.38246963682241	1
RAB34	-3.38246963682241	1
DSE	-3.38246963682241	1
PODXL	-3.38246963682241	1
SMARCD3	-3.38246963682241	1
DLG4	-3.38246963682241	1
CDC42EP1	-3.38246963682241	1
PXYLP1	-3.38246963682241	1
PAM16	-3.38246963682241	1
TCF7L2	-3.38246963682241	1
LYN	-3.38246963682241	1
TEF	-3.38246963682241	1
SLC16A6	-3.38246963682241	1
NUDT13	-3.38246963682241	1
DAB2	-3.38246963682241	1
LARP6	-3.38246963682241	1
MAML3	-3.38246963682241	1
FGFBP3	-3.38246963682241	1
TSPAN4	-3.38246963682241	1
KLHDC1	-3.38246963682241	1
ADAM9	-3.38246963682241	1
POC1A	-3.38246963682241	1
SMG8	-3.38246963682241	1
NUPR1	-3.36336081387471	0.076042552691617
AC091488.1	-3.32588610845605	1
BCAT1	-3.32588610845605	1
FITM2	-3.31208030893102	1
TGFB1I1	-3.31208030893102	1
MARCKS	-3.28936023243093	0.66442697672532
ZSCAN18	-3.28936023243093	1
CD55	-3.27143832443368	0.66442697672532
S100A16	-3.27143832443368	1
GRASP	-3.24496611307247	1
FHL1	-3.24496611307247	1
TLCD2	-3.24496611307247	1
HNMT	-3.24496611307247	1
TRAM2	-3.24496611307247	1
DPCD	-3.24496611307247	1
SHPK	-3.24496611307247	1
CCDC152	-3.24496611307247	1
BCORL1	-3.24496611307247	1
NCR1	-3.24496611307247	1
IGFBP2	-3.23873415936096	0.006893523773489
NECTIN3	-3.20189739118059	1
SAMD4A	-3.20189739118059	1
KLHL23	-3.20189739118059	1
CPNE8	-3.18083577565276	1
HCG11	-3.18083577565276	1
ZNF783	-3.18083577565276	1
C1QTNF3	-3.18083577565276	1
SPON2	-3.14980888003214	0.211132227194256
KLF16	-3.11943523098862	0.840817338519637
C2CD4B	-3.11943523098862	1
PSPN	-3.11943523098862	1
NEK11	-3.11943523098862	1
MAP10	-3.11943523098862	1
PPARG	-3.11943523098862	1
AOAH	-3.11943523098862	1
TESMIN	-3.11943523098862	1
OAF	-3.11943523098862	1
TNS2	-3.11943523098862	1
AC015813.1	-3.11943523098862	1
SOX12	-3.11943523098862	1
LINC01422	-3.11943523098862	1
Z98749.3	-3.11943523098862	1
B4GALT2	-3.11943523098862	1
C8orf58	-3.11943523098862	1
STX3	-3.11943523098862	1
ASAH2B	-3.11943523098862	1
GDPD1	-3.11943523098862	1
DACT3	-3.11943523098862	1
CAV1	-3.11943523098862	1
FNTB	-3.11943523098862	1
G0S2	-3.11943523098862	1
METTL1	-3.11943523098862	1
PXDC1	-3.11943523098862	1
FCGRT	-3.08772637126128	0.17557591624104
COL18A1	-3.04143271898734	1
LMO7	-3.00395801356869	1
SMTN	-3.00395801356869	1
SNED1	-3.00395801356869	1
DOCK7	-3.00395801356869	1
STK36	-3.00395801356869	1
UBTD1	-3.00395801356869	1
S100A13	-2.98819069771037	0.229609367263152
LINC00921	-2.96743213754357	1
IFNGR2	-2.9495102295463	1
TMEM176B	-2.9495102295463	1
MAFF	-2.89704280965217	0.441134698387281
YES1	-2.89704280965217	1
MAN1C1	-2.89704280965217	1
SPRY1	-2.89704280965217	1
TNS1	-2.89704280965217	1
AC091132.1	-2.89704280965217	1
CCDC74A	-2.89704280965217	1
AURKB	-2.89704280965217	1
NFIB	-2.89704280965217	1
AC025181.2	-2.89704280965217	1
SPACA6	-2.89704280965217	1
MPP7	-2.89704280965217	1
PLOD1	-2.89704280965217	1
ZSWIM3	-2.89704280965217	1
BIK	-2.89704280965217	1
FCGR2A	-2.89704280965217	1
ITGA6	-2.89704280965217	1
CHPT1	-2.89704280965217	1
RAPGEFL1	-2.89704280965217	1
KRT17	-2.89704280965217	1
RNLS	-2.89704280965217	1
ZNF20	-2.89704280965217	1
TMEM71	-2.89704280965217	1
SLC27A1	-2.89704280965217	1
PAWR	-2.89704280965217	1
MARS2	-2.89704280965217	1
IGFBP4	-2.87432273315208	0.1438088971177
FN1	-2.87150771754504	0.005525814714693
PIDD1	-2.86309547772884	0.925312860785722
FAM19A2	-2.86309547772884	1
LZTFL1	-2.8464167365822	1
SNX18	-2.83650126771712	0.66442697672532
CKB	-2.82992861379363	1
GAS6	-2.82992861379363	1
ABL2	-2.81687246096819	1
CPLX1	-2.79750713610126	1
LINC00115	-2.79750713610126	1
PRSS23	-2.79750713610126	1
HK2	-2.79750713610126	1
ENO3	-2.79750713610126	1
CXCL16	-2.79750713610126	1
RTL6	-2.79750713610126	1
NR5A2	-2.79750713610126	1
CLIC5	-2.79750713610126	1
VCL	-2.77839831315355	1
CTTN	-2.77839831315355	1
FILIP1L	-2.77366039414689	0.69846403873782
AL669831.5	-2.76579827637391	1
RUFY3	-2.7502014213229	1
NAT14	-2.7502014213229	1
WWTR1	-2.70439773170977	1
HIP1R	-2.70439773170977	1
CAMK2N1	-2.70439773170977	1
PEAK1	-2.70439773170977	1
LINC01355	-2.70439773170977	1
TNKS1BP1	-2.70439773170977	1
AC005261.4	-2.70439773170977	1
PUS7	-2.70439773170977	1
FBXO36	-2.70439773170977	1
ZNF358	-2.70439773170977	1
THBS3	-2.70439773170977	1
VCAN	-2.70439773170977	1
USP27X	-2.70439773170977	1
TSGA10	-2.70439773170977	1
FADS3	-2.70439773170977	1
SCMH1	-2.70439773170977	1
NR1H3	-2.70439773170977	1
TPM1	-2.69059193218475	0.315589472443242
SCPEP1	-2.63400840381838	1
TCEAL4	-2.63164138927446	8.26331025827187E-09
ZMAT1	-2.62910960440554	1
PXMP2	-2.61693489045944	1
QPRT	-2.61693489045944	1
AKAP7	-2.61693489045944	1
ZNF347	-2.61693489045944	1
KIAA1522	-2.61693489045944	1
GPNMB	-2.61693489045944	1
SIAE	-2.61693489045944	1
CYB5D1	-2.61693489045944	1
NBL1	-2.61693489045944	1
ETV3	-2.58892051428984	1
TJP2	-2.58892051428984	1
SLC30A1	-2.56143977786773	1
KIAA1147	-2.55755634338051	1
LMNA	-2.55403499664598	0.001573976795945
PHC1	-2.55059239563074	0.350442271488466
SMURF2	-2.54911950623186	0.474622257361999
PER2	-2.53447273026747	1
SLC36A4	-2.53447273026747	1
MED22	-2.53447273026747	1
KIF18A	-2.53447273026747	1
C16orf86	-2.53447273026747	1
AC092803.2	-2.53447273026747	1
FCHO2	-2.53447273026747	1
ARMCX2	-2.53447273026747	1
MMP14	-2.53447273026747	1
KAZN	-2.53447273026747	1
ZBTB34	-2.53447273026747	1
TCFL5	-2.53447273026747	1
ZNF490	-2.53447273026747	1
ZNF571	-2.53447273026747	1
SMOX	-2.53447273026747	1
NME2	-2.53447273026747	1
SNTB1	-2.53447273026747	1
TMEM97	-2.53447273026747	1
TMEM191C	-2.53447273026747	1
SGK1	-2.49928330180517	1
YBX3	-2.49494436608082	1
MIR222HG	-2.49494436608082	1
LINC00623	-2.49494436608082	1
RCAN1	-2.48200531037333	1
PLAT	-2.48200531037333	1
ETFBKMT	-2.45647021826619	1
DHCR24	-2.45647021826619	1
ENG	-2.45647021826619	1
NAV2	-2.45647021826619	1
USP46	-2.45647021826619	1
AC104794.2	-2.45647021826619	1
TLR6	-2.45647021826619	1
HIST1H2AH	-2.45647021826619	1
FAM229B	-2.45647021826619	1
MYBL1	-2.45647021826619	1
PSPH	-2.45647021826619	1
BRSK1	-2.45647021826619	1
ASRGL1	-2.45647021826619	1
ZNF814	-2.43137923730336	1
DBN1	-2.43137923730336	1
LINC00920	-2.41899551284753	1
MRM1	-2.41899551284753	1
HYI	-2.40322819698921	1
MAP9	-2.38246963682241	1
LINC01806	-2.38246963682241	1
NANP	-2.38246963682241	1
SUV39H2	-2.38246963682241	1
TAS2R30	-2.38246963682241	1
GINS3	-2.38246963682241	1
GRK4	-2.38246963682241	1
SPIN4	-2.38246963682241	1
CPNE7	-2.38246963682241	1
NEK6	-2.38246963682241	1
MCTP2	-2.38246963682241	1
AURKA	-2.38246963682241	1
SLC22A5	-2.38246963682241	1
CPQ	-2.38246963682241	1
IFI27L1	-2.36941348399697	0.934843955389823
IMPDH2	-2.36941348399697	0.984769918010679
ABLIM1	-2.36454772882515	0.768522923894042
ACTN1	-2.35390048462565	0.66442697672532
SGK3	-2.34684572709169	1
MXRA7	-2.34684572709169	1
EID2B	-2.33516392204406	1
LTC4S	-2.33516392204406	1
IRS2	-2.32192809488736	1
TIMP1	-2.31208030893101	1.36107791703921E-11
CRIP2	-2.31208030893101	1
CCDC136	-2.31208030893101	1
AIG1	-2.31208030893101	1
CCSAP	-2.31208030893101	1
WBP2NL	-2.31208030893101	1
ZNF286A	-2.31208030893101	1
FAM83H	-2.31208030893101	1
PDLIM4	-2.31208030893101	1
CCDC122	-2.31208030893101	1
AC009283.1	-2.31208030893101	1
C11orf65	-2.31208030893101	1
ABCA1	-2.31208030893101	1
APOC1	-2.30446712482114	1
ZNF780B	-2.30229928813843	1
TUBB2A	-2.28936023243093	1
AFAP1L2	-2.27143832443367	1
NR4A1	-2.26145423586105	0.018185421396688
PRR3	-2.24496611307248	1
SMAD5	-2.24496611307248	1
MXD3	-2.24496611307248	1
RSG1	-2.24496611307248	1
PLCE1	-2.24496611307248	1
HVCN1	-2.24496611307248	1
UBXN8	-2.24496611307248	1
CTSL	-2.23309201278418	0.802944304540088
