	log2FoldChange	fdr
PHLPP1	-1.89372245136056	1
CRACR2A	-1.89372245136056	1
GPSM2	-1.89372245136056	1
MTFR1L	-1.88204064631292	1
FBXO33	-1.88204064631292	1
TPK1	-1.88204064631292	1
SATB1	-1.88097395861857	0.329625013751498
GZMH	-1.88036406850554	1
CTBP1	-1.87241194511515	0.124875392949148
C5orf51	-1.87026347853657	1
INO80B	-1.87026347853657	1
HINFP	-1.87026347853657	1
SLC31A2	-1.87026347853657	1
DENND1C	-1.86688083914192	0.540585450703858
TIPIN	-1.86235828045123	1
AP1AR	-1.86235828045123	1
RPP21	-1.85838937824828	1
C2orf49	-1.8464167365822	0.62811034285222
GEMIN5	-1.8464167365822	1
NPM3	-1.8464167365822	1
GEMIN8	-1.8464167365822	1
WDR5	-1.8464167365822	1
ABRAXAS1	-1.8464167365822	1
NXT2	-1.8464167365822	1
XYLT1	-1.8464167365822	1
PSD	-1.8464167365822	1
BISPR	-1.83434390428163	1
NOM1	-1.83434390428163	1
WBP1L	-1.83434390428163	1
UBE4B	-1.83029707121893	1
ADPRHL2	-1.82216919033553	1
C16orf62	-1.82216919033553	1
INTS7	-1.82216919033553	1
ZNF775	-1.82216919033553	1
TMEM135	-1.82216919033553	1
FBXL4	-1.82216919033553	1
GSK3A	-1.81604308753869	0.664862863015036
INSIG1	-1.81399525888983	1
SCRN2	-1.80989086055709	1
DOT1L	-1.80989086055709	1
PCK2	-1.80577475208486	1
TAPBPL	-1.79750713610126	1
CLCN7	-1.79750713610126	1
MAK16	-1.79750713610126	1
ZNF441	-1.79750713610126	1
SNX16	-1.79750713610126	1
DAPL1	-1.79750713610126	1
C1orf216	-1.79750713610126	1
FAN1	-1.79750713610126	1
FBXO46	-1.79750713610126	1
RAD51B	-1.79750713610126	1
HOPX	-1.79750713610126	1
ENTPD1	-1.79002555473181	2.09894610825079E-05
DLG3	-1.78501619191806	1
METTL12	-1.78501619191806	1
ZNF277	-1.78082839495463	1
MARCH5	-1.77872992907063	0.707042920773253
ZNF720	-1.77241615513843	0.699222814181562
CTU2	-1.77241615513843	1
DPY19L1	-1.77241615513843	1
TELO2	-1.77241615513843	1
MAPK8IP3	-1.77241615513843	1
LINC01727	-1.77241615513843	1
CRYZ	-1.77241615513843	1
CEP19	-1.77241615513843	1
JAG2	-1.77241615513843	1
C17orf49	-1.76395457639023	1
TUBE1	-1.75970510338887	1
ZDBF2	-1.75970510338887	1
NKG7	-1.75650976422906	1
SLC25A42	-1.74688106303129	1
PET117	-1.74688106303129	1
FDX2	-1.74688106303129	1
CAD	-1.74688106303129	1
CCDC77	-1.74688106303129	1
STK35	-1.74688106303129	1
ZNF28	-1.74688106303129	1
TMEM138	-1.73826793272658	1
FAM219B	-1.73826793272658	1
CMPK2	-1.73394200732379	0.629565543906686
PI4KB	-1.73394200732379	0.83669242396242
CD79A	-1.73394200732379	1
CSF2RB	-1.73394200732379	1
SCAMP4	-1.73394200732379	1
DEAF1	-1.72960307159945	1
MADD	-1.72960307159945	1
TCF20	-1.72960307159945	1
ZNF764	-1.72960307159945	1
PHKG1	-1.72088585449834	1
ATPAF2	-1.72088585449834	1
USP19	-1.72088585449834	1
GK5	-1.72088585449834	1
DNAJC11	-1.72088585449834	1
TOM1L2	-1.72088585449834	1
ZFYVE1	-1.72088585449834	1
MAPKBP1	-1.72088585449834	1
ZNF790	-1.72088585449834	1
ZNF230	-1.72088585449834	1
NINJ2	-1.71563012904685	0.614973802493801
TTC31	-1.70771046575061	1
C1orf56	-1.69441364313715	0.261835362207697
AEBP2	-1.69441364313715	1
NAAA	-1.69441364313715	1
DHX40	-1.69441364313715	1
SLC25A32	-1.69441364313715	1
PCBD2	-1.69441364313715	1
MTHFD2L	-1.69441364313715	1
NOMO1	-1.69441364313715	1
PIGL	-1.69441364313715	1
CENPQ	-1.69441364313715	1
C22orf34	-1.69441364313715	1
RAB33B	-1.69441364313715	1
SLC46A3	-1.69441364313715	1
TRABD2A	-1.69441364313715	1
CCR5	-1.6817860348094	0.220786615953754
LINC00869	-1.68099312737483	1
FBXO8	-1.68099312737483	1
GPN2	-1.68099312737483	1
MLST8	-1.68099312737483	1
CSNK1E	-1.68099312737483	1
BID	-1.6719762540174	0.380472159655869
CEP85L	-1.67133003002411	1
TSPAN17	-1.66744659553688	0.681970540304075
PTGIR	-1.66744659553688	1
RIN3	-1.66744659553688	1
FAM199X	-1.66744659553688	1
CCR7	-1.66744659553688	1
ZNF699	-1.66744659553688	1
FEM1A	-1.66744659553688	1
TMOD1	-1.66744659553688	1
ROGDI	-1.66744659553688	1
MAP3K8	-1.66355267943239	1
TMEM128	-1.65834438842963	1
CIC	-1.65834438842963	1
TARDBP	-1.65377165863981	0.309150616949127
PIK3CD	-1.65377165863981	1
DTX3	-1.65377165863981	1
TMEM159	-1.65377165863981	1
MAP3K4	-1.65377165863981	1
TCTA	-1.65377165863981	1
SUPT3H	-1.65377165863981	1
SSTR3	-1.65377165863981	1
PAK1IP1	-1.65377165863981	1
TNRC18	-1.65102104762377	1
TMEM161B	-1.64787105720012	0.969859293060347
DPM3	-1.64550404265621	0.629565543906686
IGHG4	-1.64407025744751	6.20742192005943E-07
HDAC2	-1.63996585911478	1
NBPF12	-1.63996585911478	1
AGER	-1.63996585911478	1
MYPOP	-1.63996585911478	1
GOLGA1	-1.63996585911478	1
C1orf186	-1.63996585911478	1
RHBDF2	-1.63996585911478	1
HMGN4	-1.63996585911478	1
POP1	-1.63996585911478	1
PPP3CC	-1.63068804552677	1
OGG1	-1.63068804552677	1
KANSL2	-1.62135018094743	1
ALOX5AP	-1.61195148294518	0.707042920773253
TBC1D22A	-1.61195148294518	1
PATL1	-1.61195148294518	1
MREG	-1.61195148294518	1
WDR53	-1.61195148294518	1
ZG16B	-1.61195148294518	1
TP53I11	-1.61195148294518	1
AC084018.2	-1.61195148294518	1
IGHG1	-1.61081951345526	0.007290203429342
PDE4DIP	-1.60486205815886	1
STK16	-1.60249115369612	1
NIPAL3	-1.59773762372548	1
ANAPC1	-1.59773762372548	1
TBC1D17	-1.59773762372548	1
DNAJA4	-1.59773762372548	1
MDN1	-1.59773762372548	1
FBXL3	-1.59296837957761	1
NSMCE2	-1.59057783215261	1
LINC01550	-1.58338233074841	1
MICB	-1.58338233074841	1
TAF13	-1.58338233074841	1
POLRMT	-1.58338233074841	1
EFL1	-1.58338233074841	1
PIAS3	-1.58338233074841	1
HSDL1	-1.58338233074841	1
TMEM191B	-1.58338233074841	1
CMTM8	-1.58338233074841	1
PKD1	-1.58338233074841	1
TTLL5	-1.58338233074841	1
BMF	-1.58338233074841	1
DIABLO	-1.58338233074841	1
SLC27A4	-1.58338233074841	1
MCM9	-1.58338233074841	1
JADE1	-1.57373216071469	1
RUBCN	-1.57373216071469	1
TRMT1	-1.57373216071469	1
ESYT1	-1.56973972278974	0.224291432779336
ANO6	-1.5688827610533	1
B3GAT2	-1.5688827610533	1
C15orf53	-1.5688827610533	1
IRF5	-1.5688827610533	1
FBXO3	-1.56157796043006	1
RSPRY1	-1.55423598508889	1
ANKHD1	-1.55423598508889	1
MTO1	-1.55423598508889	1
HERC3	-1.55423598508889	1
ZNF141	-1.55423598508889	1
DYM	-1.55423598508889	1
TTC39B	-1.55423598508889	1
ZNF136	-1.55423598508889	1
DDHD2	-1.55423598508889	1
MRPL38	-1.55423598508889	1
AL445686.2	-1.55423598508889	1
RFC5	-1.55423598508889	1
AC144652.1	-1.55423598508889	1
CRIM1	-1.55423598508889	1
PSKH1	-1.55423598508889	1
INTS9	-1.55423598508889	1
AFAP1L2	-1.55423598508889	1
LINC02361	-1.55423598508889	1
RAB30-AS1	-1.5468564547233	1
TSHZ2	-1.5468564547233	1
NUP58	-1.54156215505378	1
DDX52	-1.53370717172422	0.456750181686909
TBC1D9B	-1.52448864169484	1
HELQ	-1.52448864169484	1
NOC4L	-1.52448864169484	1
RNF11	-1.52448864169484	1
ATG7	-1.52448864169484	1
IMPDH2	-1.52448864169484	1
SMG9	-1.52448864169484	1
CNOT10	-1.52448864169484	1
TOE1	-1.52448864169484	1
FEN1	-1.52448864169484	1
ZNF649	-1.52448864169484	1
EDARADD	-1.52448864169484	1
GATD1	-1.52448864169484	1
CLDN15	-1.52448864169484	1
FBXO48	-1.52448864169484	1
ZNF628	-1.52448864169484	1
ZNF354A	-1.52448864169484	1
CADM1	-1.51901351162869	1
CDC34	-1.51695496900943	1
ARHGAP1	-1.51695496900943	1
MAN1B1	-1.51443497703092	1
AP1G2	-1.51443497703092	1
REPIN1	-1.51443497703092	1
ALG8	-1.51443497703092	1
GCDH	-1.51443497703092	1
PNMA1	-1.51443497703092	1
RNF170	-1.51443497703092	1
SMIM27	-1.51241580939427	0.472586488881569
CLASRP	-1.50938174930463	1
EDEM3	-1.50938174930463	1
ZNF426	-1.50938174930463	1
AC008124.1	-1.50938174930463	1
FAM69A	-1.50431075975721	1
ORC2	-1.50024109544816	1
ZNF830	-1.49752159409457	0.758276419570102
ATG2A	-1.49752159409457	1
POLL	-1.49411499265132	1
DENND6A	-1.49411499265132	1
UBE3B	-1.49411499265132	1
GSN	-1.49411499265132	1
MFSD4B	-1.49411499265132	1
FAM111A-DT	-1.49411499265132	1
HIST1H2AK	-1.49411499265132	1
BAHD1	-1.49411499265132	1
GPR19	-1.49411499265132	1
S100A1	-1.49411499265132	1
TMEM53	-1.49411499265132	1
ETAA1	-1.49411499265132	1
ZNF525	-1.49411499265132	1
PDK3	-1.49411499265132	1
SLC39A7	-1.48972322353417	1
HEXDC	-1.48898996047346	0.778823900615246
ARHGAP17	-1.48796276566973	1
CPNE2	-1.4838466571975	1
EPN1	-1.47868495208172	1
NKIRAS2	-1.47868495208172	1
VCPKMT	-1.47868495208172	1
BECN1	-1.47749116215767	0.560687538912558
TRANK1	-1.4755790412139	0.46879622423057
FKBP5	-1.4755790412139	0.573950501601982
AMIGO2	-1.4755790412139	1
INTS1	-1.47350471297603	1
ZSWIM8	-1.47350471297603	1
MED23	-1.47350471297603	1
RPAP3	-1.47004085767247	1
NXF1	-1.4630880970307	1
AL117339.5	-1.4630880970307	1
PAAF1	-1.4630880970307	1
CSNK1G1	-1.4630880970307	1
ASTE1	-1.4630880970307	1
RPS6KA4	-1.4630880970307	1
RENBP	-1.4630880970307	1
NPC1	-1.4630880970307	1
SKIV2L	-1.4630880970307	1
HINT3	-1.4630880970307	1
HEATR6	-1.4630880970307	1
FAM219A	-1.4630880970307	1
THTPA	-1.4630880970307	1
LRG1	-1.4630880970307	1
PAGR1	-1.4630880970307	1
TRIM65	-1.4630880970307	1
VCPIP1	-1.45522597925773	1
NTPCR	-1.45409931380344	1
CAT	-1.45048806025107	1
ZMAT3	-1.45048806025107	1
CEP44	-1.45048806025107	1
SNHG9	-1.44732078117238	1
KIZ	-1.44732078117238	1
RTL8A	-1.44732078117238	1
ST3GAL5	-1.44648612969357	0.284641895146838
HLA-DRB1	-1.44449740704283	3.52280912774283E-10
ACSS1	-1.44202648150287	1
SPATS2	-1.44202648150287	1
CCZ1	-1.44009645440447	1
LDB1	-1.43937202805689	1
TAF11	-1.43137923730336	0.517336150440982
MAPK6	-1.43137923730336	1
FRMD8	-1.43137923730336	1
ZNF227	-1.43137923730336	1
DENND6B	-1.43137923730336	1
SPIN1	-1.43137923730336	1
CARD6	-1.43137923730336	1
JPT2	-1.43137923730336	1
SLC38A5	-1.43137923730336	1
SUFU	-1.43137923730336	1
NAGLU	-1.43137923730336	1
DRAM1	-1.43137923730336	1
METTL25	-1.43137923730336	1
DUSP7	-1.43137923730336	1
POLR1B	-1.43137923730336	1
LRRC37A2	-1.43137923730336	1
LINC01358	-1.43137923730336	1
ORC5	-1.43137923730336	1
IL15	-1.43137923730336	1
TC2N	-1.43137923730336	1
LACC1	-1.43137923730336	1
TRAV17	-1.43137923730336	1
CD38	-1.42891098171261	0.342976880708819
GIMAP1	-1.42736617479673	0.690211304860866
GART	-1.42495296814393	1
SEC23A	-1.42334191823794	1
SBF1	-1.42334191823794	1
RPP38	-1.41757343777833	1
NF2	-1.41525957194008	1
AP4S1	-1.41525957194008	1
WASHC5	-1.41525957194008	1
SDR42E2	-1.41525957194008	1
DHFR	-1.41525957194008	1
MAP3K14	-1.41525957194008	1
WDFY1	-1.41448745790459	0.233987458243476
GIT2	-1.41401210533327	0.707042920773253
INO80C	-1.41201391243643	1
ZDHHC13	-1.40984607575372	1
FOXO3	-1.40984607575372	1
HCFC1	-1.40984607575372	1
NFKBIE	-1.40829562419032	1
LY96	-1.40332295217239	0.72568803273242
PPIP5K2	-1.39895775961098	1
LY75	-1.39895775961098	1
NT5C2	-1.39895775961098	1
ATR	-1.39895775961098	1
FAM174A	-1.39895775961098	1
MMS22L	-1.39895775961098	1
SLC12A9	-1.39895775961098	1
SPHK2	-1.39895775961098	1
INTS6L	-1.39895775961098	1
THEM6	-1.39895775961098	1
SLC9B2	-1.39895775961098	1
HAUS5	-1.39895775961098	1
DEPDC5	-1.39895775961098	1
SWAP70	-1.39895775961098	1
FP565260.1	-1.39895775961098	1
TMPRSS6	-1.39895775961098	1
LENG8	-1.39622279188974	0.17630685817838
VPS72	-1.39165295898775	1
FCMR	-1.38798664178998	0.012882843019804
RDH11	-1.38798664178998	1
C4orf33	-1.38798664178998	1
KDM4C	-1.38578237086325	1
TMX3	-1.38246963682241	1
VPS41	-1.38246963682241	1
C11orf1	-1.38246963682241	1
FXYD1	-1.38246963682241	1
MSANTD4	-1.38246963682241	1
TMEM99	-1.38246963682241	1
PRR4	-1.38096133031714	0.944675183155542
ANKRD49	-1.37693145328098	0.369121076512804
CBWD5	-1.37693145328098	1
HMGCL	-1.37693145328098	1
AAGAB	-1.37693145328098	1
THEMIS	-1.37693145328098	1
YWHAG	-1.37057595824116	1
PIK3CA	-1.37057595824116	1
RHNO1	-1.3695139817185	1
SMARCD1	-1.36579089567578	1
MARS	-1.36579089567578	1
SNAPC3	-1.36579089567578	1
MTMR12	-1.36579089567578	1
UBR3	-1.36579089567578	1
POLR3A	-1.36579089567578	1
TRAT1	-1.36579089567578	1
C5orf30	-1.36579089567578	1
ZDHHC8	-1.36579089567578	1
GTDC1	-1.36579089567578	1
MYEF2	-1.36579089567578	1
VAT1	-1.36579089567578	1
KAT2A	-1.36579089567578	1
DPY19L3	-1.36579089567578	1
AL683813.1	-1.36579089567578	1
DHTKD1	-1.36579089567578	1
C15orf48	-1.36579089567578	1
PMCH	-1.36579089567578	1
MAGT1	-1.35906503248747	1
DENND2D	-1.35865639488641	0.005074142089331
AP3M2	-1.35737865585958	1
CMTR2	-1.35737865585958	1
TESC	-1.35737865585958	1
FBXO45	-1.35456364025253	1
SAP25	-1.35456364025253	1
SPRYD7	-1.35456364025253	1
CAMTA1	-1.35315406999786	0.700309609045025
ZRANB2	-1.35295259034654	0.003437355121697
SMIM20	-1.35230766631216	1
FLT3LG	-1.35045924191979	1
PTPN9	-1.34891707711139	1
KLHL9	-1.34891707711139	1
SCYL3	-1.34891707711139	1
AC007384.1	-1.34891707711139	1
MTHFR	-1.34891707711139	1
POP7	-1.3432483270247	1
CEBPG	-1.3432483270247	1
SENP1	-1.3432483270247	1
UGGT1	-1.34162458454503	1
FOPNL	-1.34040557725587	1
SIK3	-1.33869723479351	1
WIPF2	-1.33869723479351	1
JAGN1	-1.33755721494684	1
TOB1	-1.33732910283618	0.187926722132723
ZNF821	-1.33184356375244	1
KBTBD2	-1.33184356375244	1
NOL12	-1.33184356375244	1
ING5	-1.33184356375244	1
KIAA1586	-1.33184356375244	1
WDR37	-1.33184356375244	1
RRAS	-1.33184356375244	1
ZFYVE19	-1.33184356375244	1
UQCC1	-1.33184356375244	1
RPRD1A	-1.33184356375244	1
EPAS1	-1.33184356375244	1
RBAK	-1.33184356375244	1
TNFRSF10B	-1.33184356375244	1
ARL17B	-1.33184356375244	1
MDGA1	-1.33184356375244	1
CHST14	-1.33184356375244	1
ERMARD	-1.33184356375244	1
OTUB2	-1.33184356375244	1
PDIK1L	-1.33184356375244	1
TDRKH	-1.33184356375244	1
TSTD3	-1.33184356375244	1
TCEAL1	-1.33184356375244	1
PPP1R3B	-1.33184356375244	1
TRIM32	-1.33184356375244	1
CA11	-1.33184356375244	1
P2RY11	-1.33184356375244	1
PLEKHA5	-1.33184356375244	1
TRGC2	-1.33184356375244	1
RNF113A	-1.32725629425679	0.700309609045025
SPOP	-1.32323043344774	0.953568181643487
NUP214	-1.32034792491461	1
C2orf69	-1.32034792491461	1
METTL18	-1.32034792491461	1
ING3	-1.31803776422742	1
ACSL5	-1.31803776422742	1
NIPSNAP3A	-1.31456557232061	1
OGFOD2	-1.31456557232061	1
FBXL12	-1.31456557232061	1
CBWD2	-1.31456557232061	1
ABCB10	-1.31456557232061	1
CHPF	-1.31456557232061	1
BORCS8	-1.31208030893102	1
LYRM4	-1.31108500358565	1
GABPA	-1.30875995063941	1
CORO7	-1.3066430096273	1
MAL	-1.3066430096273	1
LINC00667	-1.30409857326954	1
DPH5	-1.30409857326954	1
MAP3K1	-1.29978235452015	1
SESN3	-1.29942208606007	1
MTHFD2	-1.29707814559177	0.700309609045025
CNOT9	-1.29707814559177	1
TMEM156	-1.29707814559177	1
TOLLIP	-1.29707814559177	1
PPP1R16B	-1.29707814559177	1
MTMR9	-1.29707814559177	1
MRPS25	-1.29707814559177	1
ARHGEF9	-1.29707814559177	1
FAM122C	-1.29707814559177	1
ZSCAN16	-1.29707814559177	1
SNRNP48	-1.29707814559177	1
FBXL16	-1.29707814559177	1
TRMT10B	-1.29707814559177	1
FIGNL1	-1.29707814559177	1
SMYD2	-1.29707814559177	1
ZDHHC14	-1.29707814559177	1
BAG2	-1.29707814559177	1
GPD2	-1.29707814559177	1
CCDC71	-1.29707814559177	1
RFESD	-1.29707814559177	1
C9orf72	-1.29707814559177	1
PRKAB2	-1.29707814559177	1
NEIL2	-1.29707814559177	1
IGHMBP2	-1.29707814559177	1
PLEKHG1	-1.29707814559177	1
AC108134.3	-1.29707814559177	1
EVI5L	-1.29707814559177	1
ZNF737	-1.29707814559177	1
MX2	-1.29255983610191	0.104280709628786
RAB37	-1.29002338805782	1
KRAS	-1.28923739237458	0.298876251953889
RRAGA	-1.28825429520476	0.751927696830853
VPS16	-1.28825429520476	1
TXNDC15	-1.28778838367451	0.421159625449341
NRDC	-1.28719179727466	0.323361085509934
SLC30A5	-1.28530097781541	1
LNPK	-1.28530097781541	1
LYSMD3	-1.28530097781541	1
PRDM8	-1.28530097781541	1
SFT2D2	-1.2838220488895	0.988395289265898
DAPP1	-1.27937614385831	1
HLA-DMB	-1.27937614385831	1
MVD	-1.27937614385831	1
SLFN13	-1.27937614385831	1
CTPS1	-1.27937614385831	1
RTKN2	-1.27906363545443	0.009338064659476
GIMAP6	-1.2780054121249	1
PPIF	-1.27739577973007	1
MED6	-1.27580952883812	0.751927696830853
HBP1	-1.27412806589616	0.700309609045025
ZZZ3	-1.27342687752713	1
TFRC	-1.27294987469888	0.614713268257647
RRN3	-1.27172257131488	1
SRGAP2C	-1.27172257131488	1
VPS26B	-1.2704430190883	1
MTG2	-1.2704430190883	1
TMEM41B	-1.26944702661458	1
PMM1	-1.26745297648249	1
TOR1A	-1.26625522212487	0.830444280186046
MAT2B	-1.26557034433328	0.068905220078273
SLA2	-1.26145423586105	0.833552717798852
ISCA1	-1.26145423586105	1
SFI1	-1.26145423586105	1
PHTF1	-1.26145423586105	1
C2orf74	-1.26145423586105	1
MID1IP1	-1.26145423586105	1
GLMN	-1.26145423586105	1
LANCL1	-1.26145423586105	1
